kfwd_log____0,endo_log____0,activeEndo_log____0,kRec_log____0,kDeg_log____0,sortF_logodds____0,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,Rexpr_2Ra_log____0,Rexpr_2Rb_log____0,Rexpr_15Ra_log____0,Rexpr_gc_log____0,kfwd__0,endo__0,activeEndo__0,kRec__0,kDeg__0,sortF__0,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,Rexpr_2Ra__0,Rexpr_2Rb__0,Rexpr_15Ra__0,Rexpr_gc__0,Y_15,Y_int,Y_gc,logp
-5.209769343419291,-2.434744026220546,0.963876516207673,-2.1809031118740654,-5.159242383787051,-1.4816764900614448,2.8103813848130903,-2.105466844817982,3.317087736017366,-2.9933350261316454,1.584654094436337,2.8971839035916553,1.2881195012828774,-1.3591288153959367,-0.6961194554480622,-0.2768654078282787,0.005462933603916923,0.08762017264450107,2.6218404059883085,0.11293948757695273,0.005746051338659227,0.18517432890832727,16.616254197488242,0.12178880452316027,27.579913499663608,0.0501200061558703,4.877603896349731,18.1230372204565,3.6259615245376238,0.2568844732971619,0.49851606897387596,0.7581565321779642,0.2813328521917516,0.3490938391690896,0.22487919086836441,-738.0249522559009
-5.340710402493913,-2.5217047881376122,0.9866215589064151,-2.1211100591818624,-5.022072988582947,-1.2978897275789087,2.7328576792293324,-2.30942989181778,2.8100513196729757,-3.1038509325848156,1.598287353855789,2.621876953075162,1.3529569415690212,-1.1503422365036813,-0.5367976590363779,-0.045015424059340683,0.004792464921666941,0.08032255701995784,2.682157636626288,0.11989846022612714,0.00659084978180572,0.21452038657368122,15.376766159061006,0.09931785734551489,16.61077065623106,0.0448760545564417,4.9445568923766094,13.761529103998594,3.8688485929387593,0.31652842325922015,0.5846174022042383,0.9559827365849266,0.26991731789433326,0.357903682969916,0.22581773439495556,-739.0457600406103
-5.364189545359576,-2.493574063531729,0.9504465359301981,-2.1365318826377737,-4.997289325895909,-1.348262439073587,2.687450100043571,-2.2916591529765777,2.7804126157466467,-3.0550437557905674,1.625022310921457,2.685883392283203,1.3898328683467471,-1.0987345950045573,-0.46938776234628266,0.02665377602842305,0.004681252646494731,0.08261416999996928,2.5868645294100974,0.11806359221099566,0.006756236154301659,0.20615458692961788,14.694159472576924,0.10109858460779819,16.12567328222577,0.047120658923536125,5.0785323426523155,14.671156043429932,4.014179100537541,0.33329256704755583,0.6253850353652562,1.0270121649712634,0.26184272720383395,0.3668052307005949,0.22623315791066703,-740.1860215934837
-5.308689667648055,-2.5675670484152144,0.9180520219506465,-2.199114162743463,-5.102847768981329,-1.3247972398795527,2.6596973469433225,-2.1008857860081585,3.0812285205120165,-3.1330072761820613,1.6728358138149868,3.0687626238714993,1.4640901734346234,-1.1248260030411505,-0.36000025440229577,-0.08731467909282109,0.004948406528564717,0.07672197940090043,2.5044071051472203,0.11090135541503576,0.00607940913797043,0.2100212650003513,14.291962937778674,0.12234800608873354,21.78514946614752,0.043586523249865304,5.327253496014792,21.51526372347015,4.323607717091194,0.32470896081505535,0.6976761485805946,0.9163886818975548,0.2653456101436162,0.3605480372483118,0.22800584710706281,-743.6470402028267
-5.399224398701566,-2.542080540552861,0.9524121638979542,-2.053904849293247,-4.970285325155876,-1.3272387253824276,3.449816269130049,-2.10711159385296,3.1059861190355575,-2.883595056272191,1.6306871109154542,2.4191479640010503,1.7619559362921897,-1.0809063365509772,-0.6223641107206261,-0.01084758938997568,0.004520085367498809,0.07870248562181728,2.5919543433794567,0.12823319337938946,0.006941167262546334,0.20961647922482948,31.494605245912577,0.12158865714567256,22.33122937142745,0.05593331752349643,5.107382851667204,11.236281518799398,5.823817277183259,0.3392878772450534,0.5366741794896824,0.989211033543829,0.2964228920730064,0.34429234770186273,0.22491515578187807,-741.6784587898576
-5.3794269854720325,-2.505644965343817,0.9427358632419549,-2.270928620211803,-5.191395730924811,-1.374574734623316,2.8451071356156294,-2.0446138655560215,3.0456049637730285,-2.974205983286189,1.8100718524042902,3.047493034452363,1.5276096432589221,-1.1140042020959289,-0.21508258092622182,-0.006689453048319418,0.0046104630355245785,0.08162293703922549,2.566994766798361,0.10321628683564452,0.00556423521748622,0.20188173466978415,17.203401667226835,0.12943015777161218,21.022745356040723,0.05108798261595825,6.110886498343694,21.062475279796175,4.607150915376567,0.3282419788836127,0.8064748379882338,0.9933328715352346,0.2693508613531424,0.3582969796777376,0.2257541896418171,-741.0616767400484
-5.3045451520094415,-2.4716313322570445,0.9195362154571984,-2.3111391403894412,-5.166437648600372,-1.4292688452607665,2.626879049190383,-2.16658771080082,3.1337200191305103,-3.1795928106638525,1.643698691364025,3.1291370350732697,1.4191974246959165,-1.2044347903120325,-0.28820747390694323,-0.09882531402486246,0.004968957834996531,0.08444698548195413,2.5081268896676203,0.09914824343716623,0.005704855363354868,0.19321263217407164,13.83053804606057,0.11456788944249655,22.959229651636722,0.04160259180445962,5.174272198883173,22.854248615134537,4.133801421615379,0.2998614362138992,0.7496060524080096,0.9059009423919834,0.2596714047433915,0.3652737864790041,0.22471590313178766,-742.0298845862387
-5.163145749245656,-2.305189585637523,1.0545435906029283,-2.149937930582437,-5.2489978553022105,-1.4663738853929713,2.400319802708547,-2.157111119154923,3.3708329807040243,-2.9823502761963163,1.5417958963865355,3.3014122313240652,1.0808696392748167,-1.3685720271850093,-0.49328925939889784,-0.28615826161255603,0.005723666117612093,0.09973988961048594,2.8706646565373544,0.1164913881017141,0.005252779807827732,0.18749439128569312,11.026702186055932,0.1156587632654676,29.102759000706975,0.05067359685136645,4.672974918526026,27.15095528803866,2.9472414738677646,0.254470076582062,0.6106146175008367,0.7511437293216758,0.26504590571233577,0.35166780397166303,0.22453967225000473,-742.3106859034751
-4.870646138571498,-2.3047857488657324,1.0286462735242454,-2.132442989138395,-5.149680201789677,-1.3735481745858367,2.392561869040306,-2.1502976504026825,3.389655853965459,-3.019152210003905,1.828440885970984,3.432039172555839,0.8956808980408619,-1.4098989219370721,-0.4197074134111476,-0.31004784090636506,0.007668408832060873,0.09978017637961685,2.797276523142688,0.11854732996781568,0.0058012596626815,0.2020471902898715,10.941488729473328,0.116449491376519,29.65574460709829,0.04884260908958078,6.224174891223748,30.939669791855923,2.449002743055002,0.24416796193079557,0.6572390910294005,0.7334118682964587,0.24173499218603614,0.3599046134962661,0.22600121322466304,-743.9999293013765
-5.1632290871113184,-2.3956789940813676,0.9855404669549567,-2.156825983494516,-5.210895706276326,-1.4357180964621783,2.613890417136098,-2.0972983284875952,3.02710034774972,-3.067426089193325,1.7525613875927502,3.036447457705887,1.1747366195727666,-1.3555737578215192,-0.5977171598919554,-0.2555587111826452,0.005723189139369537,0.09111079422527615,2.6792595444271283,0.11569174640542436,0.005456783822507882,0.1922093017681305,13.652059879054352,0.1227877126059488,20.637304739289167,0.04654079267205892,5.769361337158103,20.83110823615969,3.237290192669883,0.25779933762384677,0.5500659164246775,0.7744836643737959,0.25929899276931134,0.3578224923325152,0.2256076561500177,-737.8510033872077
-5.498692052659068,-2.554555061000004,1.0271045783381636,-2.293185663807986,-5.058988043198524,-1.5545936635865176,2.870211610092452,-2.0483020158962644,3.1143053228894293,-2.903802719324067,1.7914816078178881,2.8108611175934484,1.6213237671640146,-1.0817794573593809,-0.38565753536680386,-0.0016163163902927083,0.004092120217498134,0.07772680806287989,2.792967298002169,0.10094437425518664,0.0063519841952195824,0.17442379037387723,17.640750765799552,0.12895367909379443,22.51778233099624,0.05481437952684954,5.998333063138437,16.624227471681124,5.059783860971425,0.33899176722811164,0.6800033629110385,0.998384989145563,0.2670432390995269,0.3530862478324575,0.22611297913892775,-737.8007388689603
-5.567421090897767,-2.55772702643909,1.0349298731293062,-2.3160455419211408,-5.088578249962984,-1.6368524555745678,2.850388545674639,-2.01984236110383,3.0862099557438296,-2.803998796827513,1.8251240988804873,2.9415804543172897,1.6823602199477663,-1.1528939941328706,-0.27281243885423234,-0.060504335615129516,0.003820319997481867,0.07748065191979207,2.814908827954961,0.09866297378107469,0.0061667812789501335,0.16289380461746333,17.29450023854361,0.13267637838954005,21.893941522549788,0.06056738108018824,6.203564826787776,18.945765580014598,5.378234819906008,0.3157217490965069,0.7612355524523658,0.9412896879397463,0.2583902948772213,0.35806798271500473,0.22575357153944753,-739.7241800527933
-5.298663406067635,-2.5298043142609696,1.011954337237878,-2.327467838147311,-5.0318170712198285,-1.5019479675501914,2.9056867971233786,-2.0710606868833925,3.32682505969112,-2.9195730804865607,1.8773421462393864,3.0162049469214356,1.5055530442041085,-1.1565810548139508,-0.2602718104329779,-0.0718462823035527,0.004998270101725854,0.07967460994544039,2.750972092059316,0.09754242785474695,0.006526939874265869,0.1821351710687078,18.277792477762713,0.12605200905950065,27.84977979977201,0.05395671755958001,6.536109731744614,20.413673520286505,4.506645315290595,0.31455980724064303,0.7708420344185972,0.9306739458713641,0.25302194870095834,0.3554932709950209,0.2261335325148593,-738.0755732644967
-5.298663406067635,-2.5298043142609696,1.011954337237878,-2.327467838147311,-5.0318170712198285,-1.5019479675501914,2.9056867971233786,-2.0710606868833925,3.32682505969112,-2.9195730804865607,1.8773421462393864,3.0162049469214356,1.5055530442041085,-1.1565810548139508,-0.2602718104329779,-0.0718462823035527,0.004998270101725854,0.07967460994544039,2.750972092059316,0.09754242785474695,0.006526939874265869,0.1821351710687078,18.277792477762713,0.12605200905950065,27.84977979977201,0.05395671755958001,6.536109731744614,20.413673520286505,4.506645315290595,0.31455980724064303,0.7708420344185972,0.9306739458713641,0.25302194870095834,0.3554932709950209,0.2261335325148593,-738.0755732644967
-5.775652846236307,-2.5334933146706358,0.9866980373054591,-2.2302611923958584,-5.150433717985987,-1.4386555592723496,2.7499314406471886,-2.1901716728320975,2.621600708316024,-3.158075248758089,1.5946933255893128,2.773310370050267,1.8469404492161237,-0.9212659089608662,-0.18537100290267075,0.16074908143271938,0.0031021717562644364,0.07938123174556992,2.6823627715924174,0.10750034819505923,0.005796889966092,0.19175362925152906,15.64155947223228,0.11189753720122088,13.757728078736712,0.04250747871541802,4.92681791143426,16.011550532174628,6.340391068123278,0.3980148714430916,0.8307959989412289,1.1743902555205556,0.2631339019381775,0.3679995572039565,0.223621283031815,-743.404837735971
-5.757280476213594,-2.5371707818656106,1.0220984748353232,-2.2054723017098095,-5.1353183309385395,-1.379431246002685,2.915347960361566,-2.1805038265907877,2.749800082695071,-3.06564237889586,1.508720454863868,2.6420327319795067,1.8140713124742256,-0.9025994800176756,-0.2808693490677058,0.21639255804110558,0.0031596927844710545,0.07908984597911349,2.77902035367884,0.11019846608767282,0.005885177772830047,0.201100359668151,18.455232975168617,0.11298459165634143,15.639504963953033,0.04662388204485527,4.520942342026548,14.041717665742844,6.135375684002396,0.4055141625006611,0.7551269870804684,1.241589679359963,0.28889774023434384,0.3489558200521024,0.22570783886335416,-740.4961513295175
-5.679448017850664,-2.533819543276801,1.0357758559783998,-2.215371507562441,-5.091730534126526,-1.3845840324537289,2.947846727120658,-2.2383252010337387,2.8016160505303382,-3.039166432752351,1.5282303906825287,2.914063486011472,1.6835111071500763,-0.9191994031134298,-0.1959458418232584,0.20468115621652166,0.0034154431868464157,0.07935533954060048,2.8172912001260855,0.10911297042408871,0.006147372439145608,0.20027379300265002,19.06485765764059,0.10663695036119894,16.471243636383424,0.04787477971465652,4.610011680251806,18.431542919678453,5.3844281247452885,0.39883822193859597,0.8220567545676232,1.227133738616452,0.2554786467905815,0.35863856041621633,0.22640522809579416,-739.2680633375842
-5.442303455926084,-2.5178237047657066,0.9923435810354609,-2.3318062445587247,-5.119974728464917,-1.5909410872150622,2.675372142552709,-2.0058190418588167,3.35460924478138,-2.8818063609442937,1.9201846178886892,3.0387058222481773,1.5460931498429837,-1.128795493427774,-0.1982213116947777,-0.07606279351860726,0.004329498965900494,0.08063490128539935,2.6975489948280615,0.09712016579488074,0.005976173920186503,0.1692515337506912,14.517751507538936,0.13455004843133578,28.634412958037256,0.05603345471799198,6.822217856491313,20.87820563390618,4.693099084499073,0.32342258653092726,0.8201883157841993,0.9267580103358621,0.2611624883028953,0.3580019748560148,0.22641321262733533,-741.1420932184551
-5.394741749040594,-2.5289763046385323,0.9854551982347634,-2.3785628266796115,-5.144677863450519,-1.6153124271212684,2.640201515574209,-2.020069758346229,3.550154582063317,-2.8207872099723144,1.884373555569303,3.133475993016587,1.4244019738332445,-1.1611793775343509,-0.2892297510047741,-0.09373842031667129,0.004540392808205044,0.07974060860913273,2.6790310971345517,0.09268368435702144,0.00583035223107648,0.16585235874542612,14.016027771052022,0.1326462115770178,34.818699418014404,0.05955903878047199,6.582229749036633,22.953627683587204,4.155372078318562,0.3131166802567406,0.7488401388628771,0.9105209048627314,0.25209606295163667,0.3622759552792507,0.2264385309560325,-743.9787523167589
-5.278327485219735,-2.486212279851734,0.9504557336955303,-2.3299672971759304,-5.131729369760068,-1.6769432720237238,2.599510812744854,-1.981356673465925,3.3109482302005357,-2.7871254922849458,2.186662607352918,2.9319071822228873,1.3123672436526201,-1.345867621926388,-0.37302269293402196,-0.23768416495844857,0.005100955084982791,0.0832246018250312,2.5868883228924084,0.0972989289872608,0.005906337395204309,0.15750065443833472,13.45715335665002,0.13788204944528876,27.411105190351336,0.061598023667019726,8.905442505887667,18.763381581713308,3.7149575210118284,0.26031375593133943,0.688649605186583,0.7884516724399102,0.24603995532585995,0.37198750788129037,0.22596655259980056,-744.169281421069
-5.258109710161177,-2.5028119957648047,0.9534022125228733,-2.354926859638768,-5.137503085118397,-1.6753757453340645,2.6054647979097227,-2.0105446093629005,3.3187559118533936,-2.7768882734559495,2.1877204650088666,2.871847560528586,1.2693011859641452,-1.3528149513168424,-0.33977419939885745,-0.276183456935967,0.0052051346381960335,0.0818545001876131,2.594521774944302,0.09490044733379281,0.005872334141289212,0.15770876782436566,13.537516049834148,0.13391572304892843,27.625960041109128,0.06223185491383567,8.914868181054457,17.669633778855783,3.5583650578580945,0.25851153807328725,0.7119310590758601,0.7586737340346846,0.25335769349511095,0.3681282484543195,0.22563976089254867,-743.3176596736187
-5.32895477161661,-2.5058559225045394,0.9605822223194606,-2.0850885022497025,-5.0207316744211195,-1.4757705858971897,3.520379136199945,-2.0092738951512525,2.7356528882180924,-2.8849267748558693,1.2139171459568658,3.3230908832166426,1.6687997081947705,-1.2633657705092085,-0.484777616330375,-0.1995961998303253,0.00484913581871805,0.08160571991227984,2.613217504147652,0.12429611919280327,0.0065996961134852095,0.18606709741472524,33.797239792140346,0.1340859998250171,15.41980756087927,0.055858879661246995,3.36664650301218,27.74597773545622,5.305795470796827,0.2827009170162229,0.6158341329919054,0.8190614234528762,0.2844665497044273,0.3478002306690518,0.22493482731258777,-742.5737527894103
-5.401791724249166,-2.4883651234983715,0.9592380721605678,-2.0821921653363127,-5.058895995830593,-1.4947188658728983,3.713133005246591,-1.9883123499386117,2.696194231991824,-2.910153614021423,1.1530064929168844,3.3369692934472597,1.6884399373436352,-1.2539982691619405,-0.5551955329317445,-0.15450874050130892,0.004508495720421781,0.0830456249934415,2.6097073070687125,0.12465664448033154,0.006352568905556005,0.1832145076374854,40.982002431542064,0.13692631426363178,14.823210539384275,0.054467362275960995,3.1677022820703242,28.13373228127392,5.411032567191919,0.285361560572349,0.5739600221377448,0.8568360029331619,0.28935678827863565,0.34667606327293077,0.22490395965540205,-745.8922088634725
-5.606848161260724,-2.4863764437386497,0.886267850633706,-2.254013300107272,-5.136026037920529,-1.4285869820726793,2.8558599926347066,-2.065823335126248,3.2496073953933076,-2.9111972019953636,1.9116193105841737,2.9341329785322285,1.9106868701706294,-0.946055174168303,0.1207171958232129,0.18559558554880667,0.003672626661771573,0.08321094047228965,2.426058322012373,0.10497707351865455,0.005881014264875564,0.19331894427307802,17.389385522486045,0.12671391958676315,25.780216498313887,0.05441055044094746,6.764033005342114,18.805191560175384,6.757728887173419,0.38826966255917006,1.1283057776565422,1.20393527308918,0.2574937698396939,0.37060837261236845,0.22536892960612082,-744.9907621764531
-5.343043758980149,-2.532579475080459,1.073610313520164,-2.0304416043978493,-4.928183479904296,-1.4206280979104928,2.9993535837475696,-2.194983631315746,3.0803186054522254,-2.9148496566757878,1.3580929152948389,3.2931562315186347,1.4692205884870932,-1.23372984219461,-0.40612676869467423,-0.12183152937099016,0.0047812954288289355,0.07945380661369926,2.925923956946598,0.13127753560903704,0.007239642299841343,0.19456313653843216,20.07255750118835,0.1113603843129633,21.76533584629107,0.054212180859805344,3.888770011812262,26.92771979057985,4.34584661782001,0.29120440311269535,0.6662257055083903,0.8852975025670379,0.2530472809215674,0.34990236708541894,0.2271737350869795,-741.1970945138034
-5.534400387343843,-2.5962534795214944,0.9961241890835211,-2.0724701206393874,-4.95621758431765,-1.3417543975741095,2.760447997708386,-2.222617930605273,3.253500705507623,-2.962105384985069,1.1411682166969062,3.3341226152761467,1.5762194665123612,-1.059910703856535,-0.25216365216827175,0.04285287823226904,0.00394857554217214,0.07455236761512514,2.707766672615282,0.1258744722455003,0.007039503869924249,0.20722169656549583,15.80692282746049,0.10832514956994353,25.88078251627298,0.05170993316946717,3.1304232426264895,28.05375848355514,4.836636139098432,0.34648674887912695,0.7771175506898124,1.0437843201594879,0.27488541068191574,0.34677105379484235,0.22581376036133166,-739.2565331479019
-5.485855158488115,-2.565022745496773,0.9769473212564005,-2.0816298108020077,-4.910717271936114,-1.3444564140425492,2.8062602520020765,-2.24618550055058,3.38371266923828,-2.966812292500131,1.167254463229008,3.2762375671779496,1.60096386080391,-0.9872560289642248,-0.25746107442405514,0.11678030136306636,0.004144988940768289,0.07691743189673843,2.6563349152039435,0.12472676542415372,0.007367202148430568,0.2067781581121981,16.547917316517946,0.1058020376225997,29.480017744522748,0.05146711121497909,3.2131586718029763,26.475971006711504,4.9578087597008995,0.37259768685064826,0.773011715654101,1.1238724893113088,0.27385870537997303,0.3517096501240684,0.22552358044669923,-743.1576570599861
-5.434824472558287,-2.5724999428175597,0.9407430117049557,-2.0712451922981376,-5.049663732722698,-1.2551397998553215,2.548325432905926,-2.3058530969467554,3.0264759055841854,-3.102390614818293,1.6237405589145715,2.9717471315784083,1.3062907707168414,-1.0626650050675406,-0.30001530273194227,0.02728861990531966,0.004362000604766972,0.07634444990030619,2.5618842213024604,0.1260287539267046,0.0064114890577741685,0.22181168310760704,12.785675374758988,0.09967373301599919,20.62442195872128,0.044941635729223314,5.072027093578732,19.526004310851732,3.6924521281313636,0.34553373305588847,0.7408068842258084,1.0276643643561822,0.25366714379947974,0.36473546795423156,0.2257320231635861,-739.9394828701278
-5.286668789454215,-2.414376758694135,1.0411950503432108,-2.180207363501986,-5.156282111802448,-1.610145300046634,3.324369398421016,-1.9772493957338722,2.93108080807306,-2.9924172384524765,1.6188356758188434,3.159681852296978,1.5577494291985958,-1.3935409986477965,-0.5191954719506245,-0.3014437823218254,0.0050585834298411195,0.08942305369883624,2.832600092187115,0.11301809238298995,0.005763086415248979,0.16656844155232045,27.78147407632176,0.13844953392703716,18.747882413148986,0.05016602679535758,5.047210305102759,23.563098190871763,4.7481232238371485,0.24819488900996758,0.5949990488848604,0.739749412180083,0.26921134387952694,0.3490036336606546,0.225392911129244,-743.3909349817964
-5.261750832389074,-2.448625112301598,0.9067621442600027,-2.0953745488980178,-5.1207353357836745,-1.2513081889953774,2.3859170913854557,-2.1823200488083723,3.3298377171688136,-2.9385844555202185,1.8128321039807593,3.2225955439466163,1.3724408675201987,-1.0670551629857208,-0.06658576292186993,0.03613754295231859,0.005186216569167472,0.08641231208837297,2.4762916638247505,0.12302415646132075,0.005971630126804949,0.2224737671989148,10.86902598568415,0.11277957276701873,27.933808157914488,0.05294061551911549,6.127777383255937,25.093166145481845,3.944968097791208,0.3440201103541242,0.935582674111714,1.0367984410027986,0.24243711800657589,0.375010599690973,0.2250497967994507,-745.1883877204149
-5.4139662155485855,-2.5648162018271443,0.8683021140354712,-2.096532372800753,-5.092099570303746,-1.276304192848013,3.3435273362100433,-2.191329674092411,2.771199326889261,-3.307613731589243,1.5537510961182648,2.399567063160397,1.7550112453588165,-1.2007984908391014,-0.7032226022833397,-0.10786129542342511,0.0044539398473473595,0.07693332034615365,2.3828615896544156,0.12288179858093752,0.00614510425486749,0.21817998840146388,28.318840812054187,0.11176803470861228,15.977785110597374,0.036603415195000294,4.7291765484823856,11.018405074408628,5.783512779267512,0.3009538070864986,0.4949875826501537,0.8977521101212295,0.2857809537502662,0.35662498291689554,0.22402194505441572,-744.261593078687
