kfwd_log____0,endo_log____0,activeEndo_log____0,kRec_log____0,kDeg_log____0,sortF_logodds____0,k27rev_log____0,k33rev_log____0,scales_log____0,scales_log____1,kfwd__0,endo__0,activeEndo__0,kRec__0,kDeg__0,sortF__0,k27rev__0,k33rev__0,scales__0,scales__1,Y_int,Y_cross,logp
-2.646980445415122,-2.3197494267653758,-0.05183765841042783,-2.3356011382050226,-4.833424634650723,-1.7940655364361429,-3.1402413306938293,3.8342617667549455,1.3249993017911967,3.388512014362632,0.07086487066781842,0.0982982134199914,0.9494829949105188,0.09675230353532603,0.007959217128522473,0.1425749997774289,0.04327235369462194,46.259264932203585,3.762182728209893,29.62184258489953,0.31851426282060374,0.364021611506402,-20.74468394880329
-2.933526669018409,-2.3918810495752885,-0.08299900887569736,-2.220611741648974,-4.308788518464962,-2.1511328567817265,-4.848580071742683,3.7638318282665675,0.8460129029931478,3.2245202945006053,0.05320905613509496,0.09145748590679777,0.9203520594029657,0.10854268842776481,0.01344983395363741,0.10422540937692977,0.007839501179226192,43.11331267844003,2.330337024890485,25.14151074164078,0.2848814253527334,0.37611140287452377,-20.889061598477237
-2.686467604893036,-2.273835714710973,0.00858117857766264,-2.3058991226993353,-4.374632663476782,-2.338386216849175,-4.00316086149561,3.082824831695612,1.7725245756723353,3.6139212808601178,0.06812114567186317,0.10291666306428357,1.0086181024317125,0.09966914556299598,0.012592767176240654,0.08799333566920577,0.01825783709086693,21.819953115213167,5.885693499598607,37.11129166525685,0.2934819749534434,0.5551746841177095,-24.239475089936352
-2.4719397299718526,-2.207828435145368,-0.044975427006840756,-2.135750283495022,-4.474900020007321,-2.483181131675779,-3.816702831356725,3.74481474341684,1.4861211208854301,3.803514584021795,0.08442094624003679,0.10993912943303062,0.9560209738413146,0.11815590668521536,0.011391360975768216,0.07704568839846342,0.022000219874974858,42.30116992270132,4.419917898360069,44.85856696703711,0.31361264695676233,0.33735368526012866,-24.31992542139912
-2.887624101584595,-2.2871103607203715,-0.1220346161965804,-2.3663723648533503,-4.874229684840236,-1.6566061317946974,-3.7551291717184156,3.2219132698415645,1.6019946337613304,3.4111266915982967,0.055708413032157796,0.10155950859554108,0.8851177285630223,0.09382045608156406,0.00764097791354164,0.16021810961348906,0.023397428128007908,25.07605156708775,4.9629217696219285,30.29936307290851,0.2946269859481286,0.5464267952872254,-22.19471453739839
-2.958169153737303,-2.3037592864310077,-0.09048036220381372,-2.1835289204355597,-4.405714002598707,-2.2423366721719837,-3.828858227763399,3.7853701262816273,0.6239268134109723,3.512523751259234,0.05191387654504918,0.09988264956584149,0.9134922726998821,0.11264331911455473,0.012207387196259885,0.09601254073822145,0.021734417222432557,44.0519723344245,1.8662420563978883,33.53278950291904,0.24649536504562716,0.4310823644813669,-19.617385713719116
-3.2958857286384835,-2.265430242525789,0.036583655898081775,-2.2456566023042135,-4.667857733564182,-1.5135245747253272,-4.297229708045562,3.63485012335297,0.874609913238917,2.7960998354955735,0.03703522735405943,0.10378537205302307,1.037261073394954,0.10585801093554904,0.009392368946910654,0.1804170386489713,0.013606199996250349,37.89617272018727,2.3979397069653476,16.380634853119695,0.32648307901434137,0.5277834438977885,-22.302104220119407
-3.0840046755909376,-2.2473976224652006,-0.2215639446721726,-2.204334061173759,-4.484902786147972,-2.2284602008141716,-4.618894091766545,3.3186032274971886,0.7938694725471859,3.467692923911848,0.045775572778405396,0.10567387034705993,0.8012646839022103,0.1103239698619759,0.011277983843703359,0.09722370730408286,0.009863698376843047,27.62174231118459,2.211938925061437,32.062685994488284,0.23491630011653847,0.5402245232024169,-22.379996198661814
-2.8297930771410535,-2.4291310933302683,-0.061651919810214034,-2.3849561705254505,-4.68380917091107,-2.0276822634881553,-2.960164752931866,4.190945850267757,0.4978278451964638,3.1277554882366134,0.05902506604130959,0.08811336161686474,0.9402100983493267,0.09209301587932174,0.009243735770127609,0.11632696200924837,0.051810380557431014,66.08526817730619,1.6451438796025002,22.82269620084382,0.2720119467949204,0.357831216715793,-21.208626778026193
-2.821168120569865,-2.415326355847121,-0.083514670886184,-2.3295054991335147,-4.746608708644044,-1.7451288570422756,-2.977193265837129,4.307993542845785,0.4927321632596236,2.9800107923043964,0.05953635643166836,0.08933817812681122,0.9198775911527981,0.09734387181865334,0.008681085429519984,0.148662645432438,0.050935596101038316,74.29127703245685,1.6367820723004525,19.688029122819092,0.30178083688490936,0.3287930804502896,-22.275471742911623
-2.9883918511127003,-2.4801566266771937,-0.053205433042264855,-2.390073442910162,-4.672591732093729,-2.122864660209602,-3.8448398450525896,3.8154908975422415,0.4986689229561303,3.637170826799008,0.05036837146912215,0.08373011019617123,0.9481852039018556,0.09162295457397651,0.00934801056522584,0.10689427928109049,0.021389826973465458,45.39903718947968,1.6465281555913547,37.984220625833316,0.24147074189267398,0.45750468258178784,-21.02024960989834
-3.2407689425729367,-2.232986281515847,0.10114779411051296,-2.1938148426912716,-4.485281636715925,-1.9356946683288876,-3.76272083339329,3.7307550982970175,0.5314509926018313,3.5152410194159436,0.039133791888026945,0.10720779895821098,1.1064401550185246,0.11149061715587248,0.011273711982368454,0.1261216051013494,0.023220475302454077,41.710591872776654,1.7013992361433439,33.6240309916965,0.26363014631946136,0.5698849537945484,-22.356786331144676
-2.9230577937596287,-2.4386963439554883,-0.2538794442975108,-2.218531156793506,-4.714186987819844,-2.167191805771846,-4.9589661799137765,4.169321129395928,0.7181196349306584,3.2430177616589226,0.05376902109384837,0.08727455333079556,0.7757853217536406,0.10876875579610017,0.008967153509112064,0.10273560696853688,0.007020181687186214,64.67153359851712,2.050573755926396,25.610892817232546,0.3155777706338823,0.2890069843188107,-24.031754127746353
-3.1501615355910073,-2.2404187815282346,0.04782948661509992,-2.3021649482938544,-4.43838347770329,-1.744820183398875,-4.147106247854164,3.7428266702352597,1.1090057163254785,2.925162698137578,0.04284520528245697,0.10641393085803041,1.0489917729360474,0.10004202329733379,0.011815022337932428,0.14870171604247065,0.01581010086664499,42.217155642169274,3.031342880807854,18.637258050416253,0.361354495707149,0.4680707917385632,-22.08533547885697
-2.949243706284418,-2.429524593325415,-0.25069082790162145,-2.244575196464534,-4.745851510983204,-2.1621073294116813,-4.789902749780408,4.205312109171406,0.5898760423984836,3.364498771201121,0.0523793051115282,0.08807869583043687,0.7782629515565527,0.10597254832629115,0.008687661216371793,0.1032052466990186,0.008313265809538103,67.04151867415887,1.8037648111797284,28.91899863083016,0.29070463221463405,0.3010322116402454,-22.83138603209363
-2.7543008096969066,-2.446263315675775,-0.21377599810868667,-2.2655751193698896,-4.901073473986668,-2.0915614982026427,-4.315263782107435,3.988018429152882,0.6539989215009898,3.2856750074920176,0.06365351003031568,0.08661664159287945,0.8075292528444861,0.10377033704499478,0.007438593646694896,0.10991970841009636,0.01336302409452335,53.947881826942144,1.9232162629215137,26.727019165548388,0.2699257633751642,0.3063353155713581,-22.688593409397427
-3.291405401788688,-2.4176759050327163,-0.061879772949940806,-2.1580666374603323,-4.379618461840336,-2.220027470335993,-3.6230119728175434,3.5387730970289626,0.807305692892858,3.4362227306517545,0.03720152954345783,0.08912852008054609,0.9399958929310303,0.11554830198227989,0.012530138435134541,0.09796637674556309,0.02670212916313842,34.4246575560636,2.2418595839978552,31.069378831367487,0.29379051723767863,0.5768069716794187,-22.646354722224075
-2.724256263862565,-2.215015113984399,-0.12983628211809306,-2.323288993123207,-4.813808333213642,-1.7535515995403665,-4.498702919593268,3.8993273816965113,1.120764684775664,3.4914660341287447,0.0655949699303785,0.10915186451641964,0.8782392026133011,0.09795089541092053,0.008116888943880152,0.14759979725269723,0.01112341514901777,49.36923128673344,3.0671987469460626,32.83404827443472,0.2898791518735254,0.34874546439326637,-21.268493860523673
-2.945527530679292,-2.413608398777925,-0.020200342137353274,-2.2308233547920286,-4.436023870155759,-2.1866976787689762,-3.115365755982452,3.7917585009998183,0.7772742161527575,3.7107405317121884,0.052574317933917175,0.08949178919230087,0.9800023178793039,0.10743993252502876,0.011842934071233093,0.10095141827855503,0.044362278411066824,44.33429366784814,2.1755341403331654,40.88407127090536,0.2778961267489216,0.4751941694470435,-21.436008738917373
-2.71547679599379,-2.18516628649755,-0.07963151080972777,-2.3159227179378212,-4.801706048439799,-1.8067823368631084,-4.68321823476773,4.06191292682468,0.7141400296718331,3.5429991113227035,0.0661733942748468,0.11245903168089379,0.9234565674616874,0.09867509270475264,0.00821571867185518,0.14102745927518676,0.009249199841993436,58.08531783381361,2.0424294980380195,34.57044448280106,0.25168907492459663,0.34327320095687297,-21.844672375203988
-2.727387359813128,-2.351338281228011,-0.055364069952980974,-2.1732268481040857,-4.4868960579546675,-2.1660539765507028,-2.962783926237557,3.7547012889276004,0.7802135755181813,3.742670368869934,0.06538990698905711,0.09524161682086525,0.9461406238694102,0.11380977688530251,0.011255526146054743,0.10284054062697007,0.05167485774805426,42.7214565322858,2.1819382243246306,42.21055755876039,0.24797011014604828,0.44234917659861217,-21.46661850502179
-2.97930764576481,-2.369321329873652,-0.0712822922165796,-2.233128674428798,-4.55104521871611,-1.985262301463637,-5.384580192945893,3.7247200968833996,0.9686772203500923,3.436288755909668,0.05082801267523607,0.09354419038753436,0.9311989847954967,0.1071925344142335,0.010556165114284286,0.1207589904361562,0.00458676547461773,41.459626441932166,2.634457346954855,31.071430262840437,0.2891111158829862,0.40294397528094966,-20.56776913273819
-3.0835635367484695,-2.2859336753953277,-0.09265439514871471,-2.219250425949642,-4.6308267768978935,-1.9320819222317986,-3.288016098890042,3.687704413152988,1.1252670103125422,2.94537432777838,0.04579577061629204,0.10167908251556587,0.9115084676142841,0.1086905499138159,0.009746697425935695,0.126520321840811,0.03732783071092432,39.95302596517441,3.0810394083926025,19.017779937550536,0.3425267767498578,0.46809701856892966,-20.541253905941726
-2.5944551082966174,-2.2826874270614947,0.15608440399251822,-2.1894852403769294,-4.636650652679395,-2.02159617975485,-3.3269039781807277,3.7378175322490272,1.206966498576871,3.4202949544150982,0.07468656107645366,0.10200969440157392,1.1689248608514657,0.11197437367091541,0.009690098842380762,0.11695404332692047,0.03590409302383641,42.0062128460297,3.3433272660953386,30.578432934849005,0.2951614713979183,0.3897392612299846,-22.762776968210847
-2.331840851062533,-2.291537473130099,-0.016245643635287133,-1.9824213887093682,-4.494135668349471,-1.809410659191635,-4.184791278358981,3.808307453110593,1.0386573805813264,3.4571832540236693,0.09711680486364867,0.1011108870165149,0.9838856051318831,0.13773532245054215,0.011174334773537268,0.14070936798651867,0.015225383477318357,45.07408426655818,2.8254210015189534,31.727482274532427,0.2825487572308389,0.29261953241743066,-27.624347098598886
-3.374305578068521,-2.2889189271053847,-0.13896431983287155,-2.439165161970219,-4.639796079210558,-1.7089033753873268,-3.3622955817907805,3.606938563860617,0.746569597495731,3.242118421576452,0.03424188837574729,0.10137599747825646,0.8702590788936859,0.08723364703751935,0.00965966723367717,0.15330600711912595,0.03465561276893833,36.8530566583171,2.1097502962928725,25.587870268876163,0.2719921047933645,0.6312327627108109,-22.740656205778528
-2.7953913883007755,-2.427561946606017,-0.04650019318719597,-2.3055633675391465,-4.583671595234312,-1.9623575025312843,-3.9741673557916606,4.2020449572839835,0.5818105650928689,3.4307707340125684,0.06109095936609555,0.08825173294367397,0.9545643761603373,0.09970261561148668,0.01021731350465323,0.12321213811571186,0.01879494448292862,66.82284127055152,1.7892750988022188,30.900449601634907,0.2704478744894097,0.3148509195327926,-19.4373208009096
-3.025968944613065,-2.365439584450431,-0.023712216789676867,-2.2460941702669377,-4.4053439769235885,-2.066858053031022,-4.018425011008687,4.198930301704656,0.5152990624729926,3.641919287976834,0.048510794217652045,0.09390801079270096,0.9765667088251235,0.10581170099397823,0.012211905078763323,0.11236001995908682,0.017981262940314234,66.61503492575274,1.674139099117978,38.16501613335648,0.2897002041785114,0.37116979447605664,-19.739518660237763
-3.311616844036898,-2.341223576083709,0.023660179123354632,-2.337607490323476,-4.370928651167341,-2.3743573585581337,-3.254804323422675,3.983470494774507,0.260711601721349,3.4176000263172868,0.036457180500253,0.09620984611465783,1.0239423017917735,0.09655837895171505,0.012639497432165856,0.08514909261130864,0.038588370764976766,53.703087476798956,1.297853312793605,30.496137197100836,0.2660384583933478,0.5616270857726807,-23.60331668204541
-3.091743396898489,-2.539664798894726,-0.03810992802456237,-2.418301007213166,-4.5497845291331345,-2.557437372000824,-4.315544042706229,4.156340070082712,0.4666608240749901,3.3618996484566086,0.04542269554833464,0.07889284032625456,0.9626071175759673,0.08907282305828215,0.010569481553864675,0.07192842224252424,0.013359279490145962,63.837453916296724,1.594660441251277,28.84393219943373,0.28071698263687966,0.3707527767887229,-23.539366422395055
-2.7498056402974,-2.172797906070127,-0.09243761538589834,-2.1633059057561037,-4.716977920574803,-1.4388664890174927,-3.4582429818417286,4.143524979621446,0.590377821147992,3.533687355927273,0.06394028741433747,0.11385860515398387,0.9117060856227172,0.11494449655758399,0.008942161678146978,0.19172094060449427,0.03148503322298016,63.02459075148256,1.8046701291467528,34.250027099262795,0.2500292280871642,0.3493053420505448,-22.397018385584865
-2.632536968809512,-2.390515001775911,-0.09445756610410666,-2.2624678145849066,-4.486282336968905,-2.542250487184301,-4.611408921197375,3.1098792458428965,1.7409673925423965,3.5753477144856585,0.07189583318828438,0.09158250657682131,0.9098663429805476,0.1040932845982253,0.011262436018806445,0.07294883270298809,0.009937806852917794,22.418337129888748,5.7028576569950955,35.70703451045924,0.3022102585761148,0.4813947494136087,-24.718683324546628
-3.4344997304197595,-2.3359465947874436,-0.06031243068605375,-2.2368131641777294,-4.768965694052542,-1.5109702624158532,-3.2063596126696305,3.8789790231047676,0.10025448990517688,3.2960778772449575,0.03224153565756025,0.09671888558776268,0.9414703434043328,0.10679831132147434,0.008489156005261548,0.18079504482612213,0.0405037947118652,48.37480029655171,1.1054522087090881,27.006508087726612,0.249744211043303,0.638173380651244,-24.78490588596862
-2.9487389829793162,-2.4564603324667007,-0.016042002017902835,-2.332491968897601,-4.446673306661856,-2.047565588226317,-4.035862364545746,3.9514196801253583,0.9290962350639854,2.7926308466741196,0.05240574884034476,0.0857378981392955,0.984085985590041,0.09705359096199985,0.011717482675754174,0.11429859625451001,0.01767043518397042,52.009150805355716,2.5322196118635816,16.323909061380572,0.378519454461421,0.34554360557124647,-22.77450832348094
-3.169102052448523,-2.2975020740147,-0.07832046686862837,-2.159545836989914,-4.788139090642554,-1.7674493658938206,-4.288999638045321,3.165004485766059,1.0804868685342481,3.6153488092914436,0.04204133187036234,0.10050959594365574,0.9246680535815662,0.11537750933768516,0.008327940513532606,0.14585981204254844,0.013718642042935462,23.68885029523339,2.9461135719438762,37.16430692062135,0.26602833101889833,0.6320047536815058,-22.41515992801336
-2.9531266676397525,-2.428871032007229,-0.08974963943532986,-2.1197553284824378,-4.728084905672574,-1.9738495706545633,-4.50699009572457,3.615658220394247,0.9742442290412365,3.5924919902396097,0.05217631265494266,0.08813627947415925,0.9141600262440246,0.12006100042524893,0.008843390760605621,0.12197600571787894,0.011031614358541282,37.17580774896083,2.6491642927667676,36.324483490624225,0.2782131504132616,0.4201542406294155,-20.43074589946349
-2.7476052100378303,-2.198207065784161,-0.05241748620378962,-2.447007580386954,-4.483220029436141,-1.897450800363293,-2.8085913871998307,3.9189119759431836,1.0294693180169827,3.1169754482856815,0.0640811384671968,0.11100199933731214,0.948932617858121,0.08655219986696695,0.011296977923437777,0.130397265591546,0.06028985767241901,50.3456377027876,2.7995797538803933,22.57798797600636,0.29666009180833686,0.40723674357319434,-22.797806812288993
-2.8417699703494734,-2.523689395978367,-0.16019335964475329,-2.403939942114905,-4.570230933441568,-1.9270713816205387,-3.106323370900512,3.6204658466017503,1.3707436325310804,2.8779191681005263,0.0583223457319429,0.08016330632086922,0.851979034674827,0.09036123299477718,0.010355567994503542,0.1270750883580679,0.04476523832929325,37.35496545314021,3.938278238642096,17.77724321164463,0.37045233343873357,0.3982147677235837,-24.442188545132826
-2.9446519960651707,-2.309981376672708,0.0764988143337404,-2.1587243395539075,-4.762155929687347,-1.646686651881268,-3.4966087496708753,3.651027780829899,0.8451743204688136,3.4468690322423443,0.052620368725671496,0.09926310015163425,1.0795009104086,0.11547233060816157,0.008547162438226516,0.16155726102021625,0.03029996414893814,38.514229901235794,2.328383664127173,31.40191983359156,0.2585477986222888,0.4927847625764914,-21.236981395441006
-3.124003146053782,-2.3720848692136016,-0.18682728552822703,-2.261175933175972,-4.7756780010922055,-2.1629960788431886,-4.677038550964841,3.9303066942722236,0.785195285958969,3.1873822801463945,0.04398075416678665,0.09328603421404343,0.8295870056941844,0.1042278476784485,0.008432364996218253,0.1031230184551936,0.009306533943296814,50.92259294210377,2.192835128833288,24.224930289503,0.31105148322376164,0.38107732104677833,-20.66255365294858
-3.141769988893931,-2.3452613057128557,0.031233866482185006,-2.240781685977571,-4.344416594197561,-1.7217451008352127,-3.68558324611176,3.5963831080449036,0.859655777867971,3.3563792366871086,0.043206255589885334,0.09582215998099158,1.031726761982733,0.10637531977554124,0.012979078108881775,0.1516465201841234,0.025082541161739278,36.46610168295323,2.3623473814815448,28.685140517639642,0.27393960877461326,0.5415605504030935,-20.734633597409086
-3.068656274829622,-2.386502629621467,0.08474272378517463,-2.2376539353144387,-4.366317728020649,-2.0653050194240734,-3.4184811588284525,3.711269558862072,0.9278689915186099,3.189057002871104,0.04648357405938561,0.09195070786236043,1.0884370017210363,0.10670855612094424,0.01269791175191425,0.11251500542059989,0.03276215768294339,40.90570577672135,2.529113867831411,24.265534321520736,0.2994217705750876,0.4917382572952895,-21.37849098170064
-3.243914298548395,-2.3395724029190603,-0.20160122998698202,-2.26487150688166,-4.852813748341468,-1.998947427081511,-4.5115917900947275,3.8300896657860015,0.5790842958162717,3.6089143562875683,0.039010895559540654,0.09636883645490672,0.8174208258721314,0.10384337684289108,0.00780638142517131,0.11931347972989569,0.010980966862377001,46.06666865308633,1.784403696467476,36.92594262863596,0.27859911089397277,0.4667894929352644,-21.05020692542426
-2.805675240741923,-2.332288894011299,0.052370673438737775,-2.1936630424701793,-4.33839889799497,-1.9007692182426281,-3.938767524333758,4.206263657259764,0.6119432505850988,3.5140094541765317,0.06046592832645117,0.09707330211030152,1.0537662732973478,0.11150754274082773,0.013057417733554596,0.13002143881115114,0.019472198973763854,67.10534226388553,1.8440112953656793,33.58264629312718,0.2757623417981214,0.32820481216015773,-20.702578809281267
-3.119326129782398,-2.416295935513655,-0.18135382234761954,-2.2710938242475236,-4.767380653581012,-1.800267077956607,-3.9226585068855098,3.8171928194487674,0.45516838264606907,3.4937218480219725,0.04418693464854567,0.08925159962501433,0.8341401690436665,0.10319923649693831,0.00850262233061502,0.14181855678673894,0.019788417110328357,45.47636859274617,1.576438805624542,32.908199380806714,0.24427546980547402,0.459249367650802,-19.995449731987897
-3.054343194852052,-2.140814006434415,0.0015508055768733604,-2.325639360269286,-4.441541841466539,-1.8976725258464273,-4.300059901077275,3.5042933956127165,1.404480635677522,3.476883374010555,0.047153681382346845,0.11755911019137545,1.001552008697697,0.09772094518400502,0.011777765066497251,0.1303721253526606,0.013567746265241482,33.25793534474797,4.073410607652524,32.3587147452279,0.3241831249003694,0.5280682101254693,-22.69024320196226
-3.198102703312387,-2.4757535984234074,-0.2734512358958315,-2.2096989582099775,-4.4883288811512205,-1.9138439749553453,-4.625489469971486,3.2631575481529675,0.9153368583218794,2.8441329038784176,0.04083961538593605,0.08409958905306751,0.7607494327159545,0.10973367796648022,0.011239410515285155,0.12854961713304391,0.009798857615263421,26.131919805574135,2.497616453101212,17.186649728794638,0.28631422981203,0.5011825241004829,-23.3964038862799
