k4fwd_log__,k5rev_log__,k6rev_log__,k4fwd,k5rev,k6rev,Y__0,Y__1,Y__2,Y__3,Y__4,Y__5,Y__6,Y__7,logp
4.249829945584139,-1.422153883944491,1.0812126576122068,70.09349162535693,0.24119395323632525,2.9482526051463886,0.7345108889800145,9.068792151300254,66.58816592828748,74.21905720730022,22.396146456978656,-1.574803149999994,-1.563412044667217,-0.7417522776453467,-128.6717476352719
4.249829945584139,-1.422153883944491,1.0812126576122068,70.09349162535693,0.24119395323632525,2.9482526051463886,0.7345108889800145,9.068792151300254,66.58816592828748,74.21905720730022,22.396146456978656,-1.574803149999994,-1.563412044667217,-0.7417522776453467,-128.6717476352719
4.516960023925574,0.7577592348072064,1.0812126576122068,91.55684387509892,2.1334902097350725,2.9482526051463886,0.7340319389849225,9.065350886981518,66.56369088451339,74.05708483235254,21.71908176330973,-1.574803149999994,-1.4823042680597496,-0.4832399846465023,-128.65300815390844
4.516960023925574,0.7577592348072064,4.153979622528379,91.55684387509892,2.1334902097350725,63.686946656453756,0.7341094871247891,9.065908085188047,66.567654236208,74.0833368071984,21.830348261726016,-1.4910844370009642,-1.5322765879018192,-0.7874015700000001,-129.54997338471816
2.3608922093499154,3.4540682765990205,0.018281203085093622,10.60040501499548,31.628805651022557,1.018449327219364,0.7299601407085453,9.036131468799532,66.35777182572865,72.79480633247181,22.000102224897674,5.085652679268819,1.9560287854166916,-0.7874015700000001,-128.63409589795427
2.3608922093499154,2.15288284734825,0.018281203085093622,10.60040501499548,8.609642941306996,1.018449327219364,0.7308293453111554,9.042344577449656,66.40029234892644,72.98794609620931,18.21181938933927,-0.19628871521472036,-0.7836296469577348,-0.7874015700000001,-127.59979240253068
2.3608922093499154,2.15288284734825,0.018281203085093622,10.60040501499548,8.609642941306996,1.018449327219364,0.7308293453111554,9.042344577449656,66.40029234892644,72.98794609620931,18.21181938933927,-0.19628871521472036,-0.7836296469577348,-0.7874015700000001,-127.59979240253068
2.0396194257793465,-2.9569736551977757,0.018281203085093622,7.687682908147511,0.05197597662151915,1.018449327219364,0.7344114950037964,9.068077997126396,66.58308661638382,74.18543675224541,22.255147359991128,-1.5722151284034283,-1.574803149999994,-0.7768780253752539,-128.18955611559073
1.767929439516025,-0.4744265785909918,-0.9499820752835396,5.858709980546007,0.6222417609315543,0.3867479557398197,0.7331650497744338,9.059122450362665,66.5194019311594,73.76446800922652,20.531294400561492,-1.574803149999994,-1.5111488785214533,-0.5273574428680803,-127.51470107600633
0.42666603099474587,-0.4744265785909918,3.595658231093351,1.532140888702103,0.6222417609315543,36.43967782451029,0.7326916840940086,9.055722553927337,66.49528588937953,73.60834041667732,20.155874332486434,0.08431525621355718,-0.6872666075429947,-0.7874015700000001,-128.04375821768068
4.113385070908789,1.2452405951083128,4.996311314966504,61.153376109823,3.47377047098626,147.86671814769795,0.7337853713401871,9.063579369407211,66.55109520140324,73.97392637726341,21.38537942459041,-1.3299773561712414,-1.4417503658581694,-0.7874015700000001,-129.79439531160878
1.1112207386647017,0.9837332681813027,2.1472214729643997,3.038064814875418,2.674421962416892,8.561038243819302,0.7320997430912468,9.051472579738618,66.46522075073457,73.41809132418658,20.056539375781455,1.6094593246137805,0.06905402581213593,-0.7874015700000001,-127.73268217530065
0.8240900528905475,-2.792194656046191,-1.2662056725994715,2.2798053189392053,0.06128656328647076,0.2818992130103251,0.7340428244196217,9.065429109480416,66.56424778608421,74.06079893200656,21.736434353868475,-1.564819085312621,-1.574803149999994,-0.7595956026177646,-127.97168538416591
0.8240900528905475,-2.792194656046191,-1.2662056725994715,2.2798053189392053,0.06128656328647076,0.2818992130103251,0.7340428244196217,9.065429109480416,66.56424778608421,74.06079893200656,21.736434353868475,-1.564819085312621,-1.574803149999994,-0.7595956026177646,-127.97168538416591
0.8240900528905475,-0.8425418537368614,-2.7321718866222504,2.2798053189392053,0.43061457188620184,0.06507779447676174,0.7324338392879156,9.053868989857945,66.48205343268968,73.51811751330379,19.563720471615483,-1.574803149999994,-1.0822081410108098,0.39808633662157433,-127.70394953938704
4.843177223450329,-0.8425418537368614,-0.7586144927232421,126.87181213493632,0.43061457188620184,0.46831483132835283,0.7344779965964637,9.068555818419163,66.58648485977201,74.20792117635614,22.348866397870125,-1.574803149999994,-1.4255725406996191,-0.3635924653534772,-128.87876203226517
5.412295564456314,-2.6322430441299938,-0.7586144927232421,224.14553808197803,0.0719169682539195,0.46831483132835283,0.7347004618854255,9.070154247572018,66.5978542534337,74.28321246153692,22.6669756257142,-1.574803149999994,-1.5442766230158753,-0.6965266438223381,-129.56993688638687
7.014119662678262,-0.5741075831618185,-1.5864177273664681,1112.227080091631,0.5632072602447525,0.20465743889199675,0.7346234852841727,9.06960116289469,66.59392012985231,74.2571528297554,22.55643509203199,-1.574803149999994,-1.3236993404062076,-0.16683144484753143,-130.4314847769607
7.1302296772580505,-3.567771871440077,-2.7762422705514718,1249.1638384933362,0.02821865848462013,0.06227206986094882,0.7347604573041977,9.070585325697094,66.60092048189667,74.30352235315827,22.75306047296452,-1.574803149999994,-1.5225337645821355,-0.6640130486270976,-131.4976936401232
9.187397483464592,-3.567771871440077,-0.46382798509088063,9773.182982821014,0.02821865848462013,0.628871720475594,0.7347820299092864,9.070740323453833,66.60202300569604,74.31082565773562,22.784059312956927,-1.574803149999994,-1.5660712971263138,-0.7662118832911631,-132.94477768459615
3.303503371262635,-3.567771871440077,-0.46382798509088063,27.20779114016066,0.02821865848462013,0.628871720475594,0.7346398394541334,9.069718668045207,66.59475602546385,74.26269417686603,22.580230629777958,-1.574803149999994,-1.5664754069400288,-0.7569673753190642,-128.8377303485778
1.8313505806420576,-3.567771871440077,1.08971680835021,6.242311713247754,0.02821865848462013,2.9734319022349593,0.7344925280261524,9.068660226972339,66.58722773899882,74.21285303261111,22.37042328274363,-1.5623477436385684,-1.5696978591260233,-0.7874015700000001,-128.4459920614385
1.8313505806420576,-1.7440164333133843,1.08971680835021,6.242311713247754,0.17481684846372617,2.9734319022349593,0.7340531966696187,9.06550364021599,66.56477816953756,74.0643251464051,21.752280990441164,-1.4860426674031686,-1.531570715347101,-0.7874015700000001,-127.83807923437556
1.8313505806420576,-2.1209997817001356,1.08971680835021,6.242311713247754,0.11991168305546056,2.9734319022349593,0.7341761750431961,9.066387230323238,66.57106189134227,74.10587942727553,21.923888802062336,-1.5151537055280357,-1.546405423709075,-0.7874015700000001,-127.93797441438994
1.8313505806420576,2.458098491334392,-0.7495387682196806,6.242311713247754,11.682575886751774,0.47258447345921595,0.7295563453532083,9.033211482057483,66.3360328085836,72.59989291794356,18.929132550543457,2.160634379491185,0.6051902854057971,-0.7874015700000001,-127.71792065718796
1.958979047463001,2.458098491334392,-3.8497480646512474,7.092082687890412,11.682575886751774,0.021285098231582394,0.7200494201447205,8.964955789457289,65.85324772636548,69.53789405293045,10.205751607241751,-1.574803149999994,1.1070530786925161,1.30308315524222,-127.32456161754945
1.9244982932495007,2.458098491334392,-3.8497480646512474,6.851710254147138,11.682575886751774,0.021285098231582394,0.7199722695287846,8.964403771571098,65.8494400648937,69.51852432930603,10.287815807576393,-1.574803149999994,0.9381612544997608,0.9565669941060264,-127.29826708361227
1.9244982932495007,2.458098491334392,-3.8497480646512474,6.851710254147138,11.682575886751774,0.021285098231582394,0.7199722695287846,8.964403771571098,65.8494400648937,69.51852432930603,10.287815807576393,-1.574803149999994,0.9381612544997608,0.9565669941060264,-127.29826708361227
1.2196965659150683,-0.7129299159222398,-3.2571017141726886,3.386160101328108,0.4902058294763388,0.03849981995577582,0.7324687469305136,9.054119674128664,66.48382975417661,73.52951781956823,19.582682556736486,-1.574803149999994,-0.5037270526541704,1.657018937753378,-127.98865614306362
2.911220098457273,-0.9719670855413602,-0.8581449420522493,18.379209337523143,0.3783380822763015,0.4239478010533111,0.7340721694949597,9.06563994077873,66.56574656553238,74.07068059293988,21.775348740730422,-1.574803149999994,-1.4486560344188462,-0.39510949338765045,-127.99804901251635
2.911220098457273,1.2304437846680905,-0.8581449420522493,18.379209337523143,3.4227481624504765,0.4239478010533111,0.7323572962536545,9.053319027754071,66.47814207007599,73.49223610742119,19.455892612525105,-1.574803149999994,-0.941176105226603,0.6960121359007587,-127.81208198475048
1.232771969780384,0.7750492644515131,-0.8581449420522493,3.430726237379335,2.1706990628480884,0.4239478010533111,0.7314005974885741,9.04644754658828,66.42939596452975,73.17637931909712,18.678520770003843,-0.3677349692952845,-0.9211426139612513,-0.7874015700000001,-127.24842333185441
1.232771969780384,0.7750492644515131,-3.826998248680691,3.430726237379335,2.1706990628480884,0.021774880402510147,0.72797339063015,9.02182684118128,66.25448617359766,72.02920451336703,14.488880335701168,-1.5748031499999797,1.37950541904695,3.9160724802786575,-127.761425855289
1.232771969780384,0.7750492644515131,-1.4496044333166576,3.430726237379335,2.1706990628480884,0.2346630946390481,0.7308115951329199,9.042215686398098,66.39930480721392,72.97759797856884,17.87047694772562,-1.0770062723672709,-1.247406035819992,-0.7874015700000001,-127.19420980911377
1.232771969780384,0.7750492644515131,-1.1372117995501847,3.430726237379335,2.1706990628480884,0.3207119856593898,0.731151998827894,9.044661414033243,66.41669521343327,73.09246685407354,18.336713786019416,-0.6721795621020021,-1.0636643331218494,-0.7874015700000001,-127.22353432463163
1.232771969780384,-0.4625788521400086,-1.1372117995501847,3.430726237379335,0.6296577556925502,0.3207119856593898,0.7326820850343534,9.055652590058505,66.49473628179669,73.60191633998541,19.904788369439615,-1.5304023426593716,-1.574803149999994,-0.7409988524905771,-127.36294617498689
-0.4200947640476682,-0.4625788521400086,-1.1372117995501847,0.6569845583490245,0.6296577556925502,0.3207119856593898,0.7318602857606212,9.049752722393624,66.45302322779851,73.33921504769262,19.85395205267878,1.4784299429979342,0.002885744788869715,-0.7874015700000001,-127.40927621132369
-0.529671620703854,-1.6420872925366852,-1.1372117995501847,0.588798287102989,0.1935755714676671,0.3207119856593898,0.7327654040058972,9.056251809358914,66.49902886535281,73.6319712403656,20.16029622013886,-0.4386028926111578,-0.9759665146737291,-0.7874015700000001,-127.51402763250044
-1.1153599126780476,-0.029490610525546357,-1.1372117995501847,0.3277972792694423,0.970939994214666,0.3207119856593898,0.7321675922964492,9.051985739506826,66.47020632000796,73.52206712817623,24.289105409060284,6.575661644278142,2.25741091909498,-0.7874015700000001,-128.2361972379147
-0.2084150531926724,-0.029490610525546357,-4.387757941853734,0.8118699975376719,0.970939994214666,0.01242856356786456,0.7269617877692569,9.014565115868084,66.20318470380262,71.70806129505844,14.342703917464249,-1.574803149999994,-0.25716720492989964,0.27476041886671965,-127.61156828065197
0.6966359818424891,-0.6448440679940878,-3.875645366186083,2.0069897884667522,0.524744360168072,0.020740948046956965,0.7313979147136799,9.046426409874657,66.42914879160863,73.16952184749707,18.216129622090605,-1.574803149999994,0.020745436265229955,2.4651188382608495,-128.0631727611785
0.6966359818424891,-0.6448440679940878,-3.875645366186083,2.0069897884667522,0.524744360168072,0.020740948046956965,0.7313979147136799,9.046426409874657,66.42914879160863,73.16952184749707,18.216129622090605,-1.574803149999994,0.020745436265229955,2.4651188382608495,-128.0631727611785
1.2720166379135966,-3.186374087510359,-5.118892404765332,3.5680407581955285,0.04132142751580266,0.005982645576434873,0.7340802489816967,9.065697969589255,66.56615808583369,74.07334319003826,21.782391347733352,-1.574803149999994,-0.8796835593293366,0.9697088914385432,-129.619093202922
4.686286399149349,-3.0858029693759397,-6.140211441432757,108.44969220593948,0.045693328821934755,0.0021544680263274867,0.7345604861963086,9.069148505374148,66.59070029818497,74.23582419485408,22.465922243238722,-1.574803149999994,-0.8487306494484983,0.8730650935563347,-131.43234270620837
4.686286399149349,1.4733005781500674,-6.140211441432757,108.44969220593948,4.363613847507751,0.0021544680263274867,0.7270709331478303,9.015341003426403,66.20827018632727,71.71860984560664,12.738735671700667,-1.574803149999994,6.704857372868716,17.370186665136472,-131.31006675483565
4.686286399149349,0.436539794841595,-6.140211441432757,108.44969220593948,1.5473438175694942,0.0021544680263274867,0.7314626864355707,9.046891122204494,66.43241881441824,73.18928624969118,18.149738092398763,-1.574803149999994,4.253692003569313,12.232667687671864,-131.31522200060567
3.594173368647139,1.20036475335578,-6.140211441432757,36.385610066882165,3.3213281674150488,0.0021544680263274867,0.725383288500289,9.003219622932972,66.12228659878943,71.161360931327,11.021083251718721,-1.574803149999994,6.731830844359877,16.749560097114085,-130.48336977409238
3.594173368647139,2.2546640737734815,-5.9136729998456765,36.385610066882165,9.532090692997999,0.0027022432979480816,0.7179267564522694,8.949700027817414,65.74451672124852,68.80591254876414,5.889321159255161,-1.5748031500000081,7.039361477727439,16.291318847658303,-129.72096382498114
3.594173368647139,2.1474499242627862,-4.4816430144072985,36.385610066882165,8.562994247538928,0.011314807482449658,0.7248356602492265,8.999288104003021,66.09449043464213,70.98601388736756,10.73956011523832,-1.574803149999994,5.6888381819933755,13.267276005664542,-129.28049959677622
2.436764107880633,2.1474499242627862,-5.391604319323993,11.435975223024453,8.562994247538928,0.004554660341514545,0.7172304905640352,8.944726255555903,65.71062525235615,68.65286351934526,6.889978064144017,-1.574803149999994,4.473052142094716,9.303374509227808,-128.34946877061992
2.436764107880633,2.1474499242627862,-2.0729939130699093,11.435975223024453,8.562994247538928,0.12580855741409405,0.7282741261043645,9.02398765463115,66.26985568568638,72.13106033041709,14.974726546554834,-1.574803149999994,0.4891802853467766,2.2330506118150026,-127.59227302420362
2.436764107880633,1.941283922033683,-2.0729939130699093,11.435975223024453,6.96769120238752,0.12580855741409405,0.7290568644609973,9.02960953450158,66.3097299437191,72.3891284188273,15.664663002832512,-1.574803149999994,0.45259384997592633,2.471513262965516,-127.64962580261304
2.2153485333863943,3.45216264037015,-2.0729939130699093,9.164602725058744,31.56859004583995,0.12580855741409405,0.7254045571442589,9.00344706367926,66.12776087973536,71.39395433277359,19.468771764361904,4.561411775539156,2.60531544695948,-0.7874015700000143,-128.37444317572727
2.2153485333863943,2.308798975664955,-2.0729939130699093,9.164602725058744,10.06233228890788,0.12580855741409405,0.7270346316583214,9.015087300360946,66.2068353338644,71.7288772440904,14.238251527258683,-1.574803149999994,-0.006711024553965217,0.8076545781533042,-127.37331113605941
1.4442496678652974,2.1340309495958674,-2.5184936871304737,4.238670538626223,8.448855172075467,0.08058089541706324,0.7260031935671613,9.007694260479417,66.15518125967446,71.43565846474831,15.495053511092337,0.272979281769679,0.3271559866021079,-0.7874015700000001,-127.32985155301233
2.4471337916571168,2.1340309495958674,-2.5184936871304737,11.555179657736728,8.448855172075467,0.08058089541706324,0.727502485445282,9.018445001189662,66.23051768664432,71.87501433744947,14.129785404676014,-1.574803149999994,1.252183741875342,3.466689940603402,-127.68778618629577
0.8250472983600308,2.1340309495958674,-3.8302556564055354,2.2819886970997674,8.448855172075467,0.02170406613696302,0.7249313960898254,9.000073604962502,66.10510934004952,71.30702698482884,20.1211657021677,5.466026787163273,3.0958892290267386,-0.7874015700000001,-128.42364536817166
2.511834687434965,-1.8139450486553326,-3.8302556564055354,12.32752648342871,0.16300978510546152,0.02170406613696302,0.7340076904922409,9.065176636038691,66.56245019242978,74.04879942062978,21.679434142103986,-1.574803149999994,-0.833158984100109,1.082506894152786,-128.8519550592673
2.511834687434965,-1.8139450486553326,-5.818389323871361,12.32752648342871,0.16300978510546152,0.002972388847010177,0.7334382940121406,9.061085486041264,66.53335150914342,73.85614931668584,20.86870274483026,-1.574803149999994,0.5943652158370583,4.291196313586482,-130.0313461588202
6.320845081703051,-1.8139450486553326,-5.299353672443844,556.0426954627894,0.16300978510546152,0.0049948211544185465,0.7345833794173702,9.069312993798427,66.59187032238245,74.24357393559185,22.498767365749544,-1.574803149999994,-0.7706940534103097,1.0516150538757785,-131.56578130979295
6.320845081703051,-0.3291594037780605,-5.647700353808474,556.0426954627894,0.7195283120737731,0.003525615127070611,0.7341144092831681,9.065943398862874,66.56790300651105,74.08485653921352,21.828253600981327,-1.574803149999994,0.7497097249664648,4.660102787143273,-131.7587789994507
3.2571578479606074,-0.3291594037780605,-3.5143813309379155,25.975605509641323,0.7195283120737731,0.029766212693631184,0.7333723423934744,9.060611652209362,66.52998311721777,73.83394404720629,20.78172146405636,-1.574803149999994,0.019105297797850085,3.0042244225623023,-128.79823821604126
1.7667707357452247,-3.330682463869349,-3.5143813309379155,5.851925402616616,0.03576868590022234,0.029766212693631184,0.7343846167923376,9.06788487395695,66.58171274971639,74.17633017009206,22.216136433683317,-1.574803149999994,-1.3853289541794567,-0.2513713940054032,-128.96990764000242
-0.2080361547720455,-2.449899642068006,-2.1212886291916027,0.8121776720825119,0.08630224717983265,0.11987705186841893,0.7333555895212072,9.060491472640184,66.52913849790899,73.82889145540054,20.799215902394764,-1.4656590710894193,-1.547284254504703,-0.7874015700000001,-127.88894860417248
