kfwd_log____0,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,Rexpr_2Ra_log____0,Rexpr_2Rb_log____0,Rexpr_15Ra_log____0,Rexpr_gc_log____0,scales_log____0,kfwd__0,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,Rexpr_2Ra__0,Rexpr_2Rb__0,Rexpr_15Ra__0,Rexpr_gc__0,scales__0,Y_15,logp
-7.387953177966064,1.2166168922910165,-2.247026112793996,-0.22532340694973876,-2.3691886248098393,1.522378596915244,0.8750314111669674,1.6545064941234768,0.20828308412497343,-1.0566682505378338,-0.7553584173579516,0.9278036026430048,0.0006186609473178513,3.3757478747364993,0.10571313650531464,0.798258014819476,0.09355660499901175,4.583113620340779,2.398950646622942,5.2304980036325475,1.2315617557889127,0.34761203935293644,0.4698421849536779,2.5289484973260707,0.1875064396926787,-71.4803859074574
-7.3445357679944365,0.9297277850817496,-2.1871464437038077,-0.12816486813150554,-2.3510880639736493,1.41340051946752,0.599654789606555,1.6880238580387419,0.11438296705375552,-0.9407329922969002,-0.7662717631387201,0.9159325662090724,0.0006461132448017891,2.533819340305528,0.11223656545064782,0.879708331319236,0.0952654508984515,4.109907488884211,1.8214898946011757,5.408781616842009,1.1211814182207656,0.39034161307642756,0.46474251258547017,2.4991047461714553,0.20073334652050312,-75.0721221439118
-7.396969853486297,1.7525013895139707,-2.2298829482867126,0.5604650588425701,-2.7037140791778445,1.3152023574377953,0.523175273709728,1.8089197802686996,0.25461130299232465,-1.2701838510285486,-0.8121164627589045,1.1386486094015749,0.000613107755585846,5.769015196946067,0.10754101725942727,1.7514868553696448,0.0669563691002471,3.7255047925837053,1.6873770362627332,6.103850370127062,1.289960119774639,0.280779995341799,0.44391753634210046,3.1225457336688907,0.18017066570558823,-73.74312065582139
-6.832019526324335,1.5841016591029726,-2.0346241758746944,-0.7518239757237696,-2.30847054154664,1.4817839187210662,1.0916406913597358,1.3641199509593582,-0.1888757090047156,-1.7114781931025453,-0.6367931701895371,0.9971178283492843,0.001078677498831589,4.874910079763473,0.13072960461211514,0.47150575289375524,0.09941318367724825,4.400789333098443,2.9791579437024347,3.912278539569634,0.8278893994977257,0.1805986355534995,0.5289860752815164,2.7104585530612937,0.18549945731632325,-72.49831561547161
-6.646393515204368,1.2985131667036496,-2.0066947762105283,0.0031683433395037625,-2.3298528892212578,1.4483483151640806,0.8151053216119051,1.2705009392884863,-0.17923881906703984,-1.6715493634585745,-1.163923169705416,0.7829217593994614,0.0012986974021400816,3.6638450889582805,0.1344322699107753,1.003173367844313,0.09731006139552395,4.2560790053921735,2.2594136249036434,3.562636780159599,0.8359062452077576,0.18795562834351032,0.3122587307166864,2.1878553229327715,0.19067210463450246,-73.36595830137158
-6.72533471566223,2.0213054486187936,-2.2264423465934904,0.3682271489549498,-2.3493390418147304,0.9639702406779519,1.7196933881900587,1.2042227497030131,-0.7446291339640689,-1.345863769951511,-0.3514675338005222,1.184743485517391,0.0012001188137127122,7.548172255722599,0.10791166031743611,1.4451702706104248,0.09543221808028768,2.6220861481073605,5.582816444372127,3.334166588720085,0.47491039541974955,0.26031475865531867,0.7036546945848347,3.2698479505240403,0.18066475885342367,-71.93193631097095
-6.658768475233121,1.1295348729423935,-2.3168631638336494,0.17971050791211315,-2.5270083867138267,1.876620946468611,0.5896275399321541,1.2033480736581885,-0.05513338172261725,-1.478790164094438,-0.638780661028559,1.6257108407145955,0.0012827251057956842,3.0942169613356216,0.09858233774114675,1.196870828329666,0.07989768608924308,6.531397590306223,1.803316626865232,3.3312515481194165,0.9463589125529529,0.22791325929685832,0.5279357643902993,5.082030267550213,0.19063199652063118,-73.02223709294802
-7.288544545229425,1.5684058857772114,-1.9254446984537021,-0.38042778924796006,-2.0366516336255582,0.2831078767389755,1.7212491892449686,1.9349851504271876,0.539191192748253,-1.245822995951462,0.34077808213838795,2.217230775287402,0.0006833218734309407,4.798991951609142,0.14581090055453813,0.6835689232200418,0.1304648243680561,1.3272483333165899,5.591508956241853,6.923941237045326,1.7146195045187769,0.2877040314167768,1.4060411805854411,9.181868968840078,0.1917835874268028,-68.69810475209343
-7.115851654293017,2.1501800492873038,-1.8431388240478688,0.39070600773147596,-2.0621497683586383,1.483103815680994,0.25698313443333987,2.2104962067624494,0.3563226094176122,-1.7147731675892819,0.1722756259049468,2.1452460497513046,0.0008121287637781265,8.58640423397314,0.158319707684548,1.4780239219272688,0.12718026768674098,4.406601756616715,1.2930233190044742,9.12024079558584,1.4280681822019972,0.1800045469479049,1.1880052331093442,8.54414326300701,0.18044106466742224,-69.3052218074356
-6.90717002723963,1.9960657830285549,-2.3998582712406105,-0.05727006014285274,-3.0963317669073462,0.6359834853407582,2.119625077708834,1.2674969871151438,-0.20852492427811617,-0.9550128764815965,0.22366888685011727,2.4695011502220456,0.001000585423035723,7.360043058243939,0.09073081154355725,0.9443390065999062,0.045214756829064236,1.8888789129766705,8.328014543999974,3.5519508477115878,0.8117808013999311,0.3848071895583826,1.2506568419359836,11.816550697429422,0.17822862982338813,-75.58235639430406
-7.122442502092596,2.041636637479608,-1.9919556335434598,0.5864445882700702,-2.026121006157449,1.5283944875469577,0.09924623420257686,1.7389212311561866,0.2978296902300943,-1.8342252687452691,-0.2759375574409913,1.6114604613950525,0.0008067937471561103,7.703206243720912,0.13642836051197213,1.7975858823900808,0.13184596018123826,4.610768230785604,1.104338191916971,5.691200620022883,1.3469323726018207,0.15973720724967888,0.7588603144618113,5.010122978463705,0.1837219664849755,-70.20824100688988
-6.96781320276807,1.6818184348972802,-1.8691419654443562,-0.2822820669766977,-2.0846215527956478,0.3860478071009402,1.7413289238399683,1.9200826195873137,0.683899393668939,-1.7196701933653504,-0.2725605586424053,2.0838634437912833,0.000941709984596863,5.37532176187948,0.1542559619937568,0.7540609588381473,0.12435417275078524,1.4711550007892151,5.704919791264275,6.821522037345126,1.9815896847603436,0.1791252148549151,0.761427316774373,8.035453545175491,0.18371412888724672,-68.07750630612878
-6.872661523028805,2.086260801271577,-1.90034975969174,1.0667494465522727,-2.0083499996803127,0.6921355120283372,1.7370600355311954,1.718487315958324,0.7107575962182044,-1.9492214542327095,-0.21123561434778126,2.223507072822138,0.0010357168088644946,8.054740509476272,0.1495163152959176,2.905918288509363,0.13420993851735413,1.9979776860649505,5.680618033514687,5.576087223262758,2.035532786586301,0.14238488159247586,0.8095832949678404,9.239678335036427,0.1811780974880271,-71.96019781112801
-6.909989679064186,1.7807409666041558,-1.7696041486605139,0.4470336130062311,-1.7512772678908488,0.7369218658099063,1.5096625096295293,1.9433279390564808,0.711424252146629,-1.8682223911212397,-0.1905718866242272,2.139699199900827,0.0009977680943316293,5.934251872405901,0.1704004287143992,1.5636668579469253,0.1735521292604369,2.0894938629470734,4.525203324029213,6.981947847263511,2.03689023901256,0.1543978770563172,0.8264863422803773,8.496881381683417,0.1891826840164398,-69.14100560654829
-6.912676120030608,1.3711821979650085,-1.6564622109276077,-0.07797144558977939,-1.7778927276251293,0.5474096917426774,1.7666009612587044,1.7673392263450467,0.6231844652874461,-1.6895977091698744,-0.13505392314679007,1.973333944130329,0.0009950912464548195,3.9400058101456383,0.19081284299711754,0.9249908387343048,0.16899388846784297,1.728769168046897,5.850931979317584,5.8552531129952765,1.864857169207078,0.18459376943860045,0.8736687994469072,7.1946230191525,0.20125145128582525,-71.06122081778435
-6.793633981302146,1.882292685152884,-2.481748690754996,0.32287041719947845,-2.9978086128529893,0.9374851153092174,1.3844897899663335,1.1965470588616727,-0.056254872260600185,-1.3668299253687357,0.5903024353202756,3.1455152515142184,0.0011208880777619642,6.56854722259717,0.08359691255322309,1.3810863742695936,0.049896290740115215,2.5535514489563353,3.9927882244239385,3.308672524217971,0.9452981749017862,0.25491377573699886,1.8045340877231741,23.231642528988655,0.17730230933593244,-70.67238014393259
-6.7375472222875805,1.7498185908868948,-2.220577885021963,-0.47471804390087613,-2.4554154166020483,0.8823888398331239,1.0960775056845202,1.146831574420016,0.37364423007921016,-1.2930561108169851,0.6945794629055386,3.271202495126616,0.0011855514875860464,5.753558833322154,0.10854636337929209,0.6220604254716631,0.0858275338519966,2.4166658441172113,2.9924052805984016,3.1482022461830454,1.4530201176377855,0.2744308092522836,2.002866617103665,26.342997631254608,0.18873460191635305,-66.07209025336795
-6.5482972113152815,2.0244605988886786,-1.7011857600159486,0.34301905222994716,-1.8343057709268962,1.4804150194713794,1.3053612685580886,1.489008006452529,-0.19079352816091913,-1.5181920054235458,1.1971789824591401,2.8613837095444463,0.001432552857446253,7.572025483923895,0.18246703361256017,1.4091956099894942,0.15972434857359094,4.3947692172884265,3.6890215805048787,4.4326961313221656,0.8263031788764784,0.21910767454072316,3.3107640132233453,17.48570534215025,0.18890891432220186,-68.05123965751376
-6.106518986905159,1.5948187934830673,-1.8480326389127135,-0.8271584868065889,-2.2740248501548175,1.0912986237009918,1.3392558757393644,1.1546629821473855,0.8318898557913668,-1.9810459234618296,-0.38055842193679446,2.9842488794613353,0.002228294048588975,4.9274361076816,0.15754681308974308,0.4372900881641257,0.10289719971619843,2.978139044395789,3.816202719521487,3.172953895205458,2.2976568799049244,0.1379249029507372,0.6834796326058614,19.771645768349874,0.18989938869691514,-70.482627849495
-6.537887920829722,1.6954975976276596,-1.8085155234151908,0.43589655811356254,-2.068730129613236,1.5217520670618976,1.3959476649822942,1.42248093399714,-0.04534266965954865,-1.1074057527028116,1.2369987703838066,3.2080027728324723,0.0014475425972042793,5.449356877739675,0.1638972579459705,1.5463488292359664,0.12634612307729,4.580243062175451,4.038800189154235,4.1473971055949885,0.9556699466228653,0.33041502846435833,3.445257922742837,24.7296461483595,0.19159613782986154,-67.61378731410751
-6.694823664655479,2.2852982011730014,-1.4518841651255003,-0.03223871669640695,-1.8885616486812906,1.0531769750850426,1.933311874810039,1.9841604268832298,0.03874175657238149,-1.1809110129214526,1.0948444597474438,2.7438119479650545,0.0012373000347543537,9.828616692087705,0.23412873504754714,0.9682754109807735,0.15128925951957944,2.866744241131509,6.91236526259762,7.272938657673529,1.0395020044245133,0.3069989311732212,2.988717781320282,15.546133341054977,0.18305430937262332,-68.67219971858498
-6.35731410695345,2.2566087603980183,-1.6363011864497135,-0.19893511772479355,-2.024145763645031,1.4890639497861202,0.8410561124943944,1.632020221678964,-0.02661432316453223,-1.7789994671618214,0.36050618576723414,2.5338407773376,0.0017340178493162313,9.550645658221281,0.19469886687933358,0.8196030693197212,0.1321066453002865,4.432944118057086,2.3188146131490455,5.114196099117851,0.9737367168091404,0.1688069597098201,1.434055129167456,12.601814069166746,0.18268120335954982,-66.41994469997775
-6.292007473080927,1.6267938600681682,-1.622043027254637,0.12018026720754309,-1.8569739983897953,1.3416710871167004,1.3037661546475892,1.531403648162456,-0.27209117432938645,-1.4308652523311474,0.8593599747597348,2.7319796992242673,0.0018510403009842523,5.087537186196879,0.1974947993772722,1.1277001206091433,0.15614440944027752,3.8254307951387037,3.6831418615231417,4.624663669270666,0.7617848027049514,0.23910194919578762,2.3616486951252615,15.363271590678254,0.19886264670121379,-68.48132543284966
-6.8921270493407025,1.349773242800217,-2.1696165731943453,0.6068813324309057,-2.4238702723716603,1.03878418835352,1.5075974400991965,1.2855721617053968,0.6197960281965716,-1.1259268831690326,-0.4542930291844193,2.22041647601842,0.0010157509890928698,3.8565509308499153,0.11422140406381352,1.8347006458665618,0.08857813170056736,2.8257793095793087,4.5158681067800615,3.6167367235783,1.8585489116084568,0.3243516918639754,0.634896662733943,9.211166297008653,0.18901309620240236,-67.72098296852764
-7.152905515098256,1.837350643855188,-2.26449158983588,0.21164916173198153,-2.3294839739315285,0.6798402846369425,1.8171087087493953,1.3441796280469025,0.5660243892655071,-0.8864059762684038,-0.2308169592617482,2.104369303459452,0.0007825869565847008,6.279878567169562,0.10388283620701294,1.235714273163762,0.0973459671877079,1.9735624988062936,6.154039581729394,3.835039091227397,1.7612510656177833,0.41213431467502415,0.7938847659905853,8.201928450079656,0.18684114947210456,-69.05732591689038
-7.220509488724308,1.0573245945020207,-2.5518236842628705,-0.06551912704658583,-2.7132067159648265,1.0652027550123373,0.3248960885275107,1.2696360226882395,0.9340118367701876,-1.8275215046663094,0.039106675399054366,2.9563966950366294,0.0007314296687636855,2.878659097273195,0.07793939945970398,0.9365811325573516,0.06632378380919504,2.9014272033338235,1.383886836790199,3.5595567286536385,2.5446976382864426,0.1608116451670629,1.0398814074977438,19.22856040832102,0.1890031881443951,-71.2783626642099
-6.985721631826821,1.8451466756370678,-2.0766135834378803,0.0514872323806124,-2.5297067910705433,0.9810608152883646,0.9547648346978653,1.6320383869704116,0.24083642378492087,-1.4549885121183295,0.7807807862986232,2.9308189751393616,0.0009249955494888575,6.3290280365441385,0.12535399508598652,1.0528357440002634,0.0796823804464941,2.6672842375713386,2.5980595376178837,5.114289000824301,1.2723128981572727,0.23340304519231483,2.1831761942694845,18.742974242684493,0.18238836691976756,-66.22192878958724
-6.658877407427331,1.490054263501262,-2.351926135174252,0.5695809530507061,-2.407154492347992,0.38627580124419125,1.5438269136789087,1.1066040505722918,0.5051443278417873,-1.8430208491289652,-0.3196670098897603,2.6481843742112474,0.0012825853833456154,4.437336297874652,0.09518564511377703,1.7675262197527637,0.09007122863870294,1.4714904537524118,4.6824754560044966,3.0240713438207134,1.657224686863662,0.15833838654101956,0.7263908777846444,14.128363523056526,0.18571923849087593,-68.57875592912546
-6.422622825873889,1.94710827265185,-1.8772457110855547,-0.6308316230730333,-2.0535096731237563,1.1267381022680742,0.8936499137963659,1.3499266521997941,0.0767603181372498,-1.8193829521608635,0.22895531483605425,2.4926665436360804,0.0016243901501202405,7.00839189143345,0.1530109623078353,0.5321490694950577,0.12828387809558708,3.085575236172843,2.44403390459344,3.8571426073958675,1.0797832409162056,0.16212575942521754,1.2572858557299789,12.09348095824676,0.1885997952494986,-66.45663159089136
-6.415863282413491,1.620083682484023,-1.673688668041938,0.7208749168927993,-1.8852107085407397,1.7335727485605656,0.9514624160912646,1.4266149032192514,0.014784952390624509,-2.342383511608892,0.423615866782234,2.3783817186261698,0.0016354074800470875,5.053513189406828,0.18755396380091352,2.056231455507702,0.15179707112009969,5.660842589626234,2.5894938090552855,4.164577805355659,1.0148947904484376,0.0960983135940486,1.5274747272917657,10.787431631378478,0.190440967625245,-71.58616975379647
-6.809021897493118,2.0175098810345062,-2.247170118331836,-0.6661437260639584,-2.9080766705251997,0.1764038998277338,1.752680467763754,1.4328179919071453,0.39035875630329836,-1.0905315059569398,0.432775268018954,3.1871665326680088,0.0011037719742840965,7.519576959806721,0.10569791432430091,0.5136856759037856,0.05458060546894502,1.1929197814544716,5.770048394599361,4.190491339713471,1.477510765111874,0.3360378401194355,1.5415297507359256,24.219704385637034,0.1822546252357789,-72.28762699534812
-6.899907934856191,1.391376875919728,-1.8334542537535194,-0.3457200405441857,-1.9385067218425827,1.7607419345376971,0.7427135103527028,1.5804565514825237,0.8531902042602716,-1.273913444249475,0.8620831084670765,3.1626847661485646,0.0010078782152300853,4.020381810751593,0.15986041452243227,0.7077105896464195,0.143918700048079,5.81675144262649,2.1016305805273996,4.857172854569341,2.347122721715952,0.27973475055513664,2.368088544597906,23.633962491258526,0.2021921507859743,-70.80524061858043
-7.123141174087021,2.5806472140002863,-1.8565645794221506,-0.41630818313889284,-2.3101258296098997,0.9372284843974299,1.7550962702638784,1.97003763413076,0.981821877118798,-0.8049202609186186,0.6404055788887766,3.2704871452618285,0.0008062302598290248,13.205682296883365,0.15620835101174696,0.6594769994719236,0.099248762340857,2.5528962128002157,5.784004542798272,7.1709463556012905,2.669314978457139,0.4471235783613191,1.8972502079137412,26.32415991004497,0.1804608360274958,-72.79504433854655
-7.0355631588735585,1.6105773300113677,-1.9033834899906246,-0.05999415282394811,-2.230684185056021,0.8416913471367511,2.0010924043125993,1.9696084433964145,0.9530344629531018,-0.6091579698818743,0.7391251062478832,3.346805342069647,0.0008800224329101722,5.005700334800455,0.14906341046294377,0.9417700402633753,0.10745488595258311,2.320288072467174,7.397132346139653,7.167869312235463,2.5935678160975324,0.5438085795469283,2.0941025955294847,28.411822452093936,0.18827144297751655,-69.24689235779931
-6.653430275487827,1.427419694906665,-2.1101990392457988,-0.21454614831305582,-2.3340364159728444,0.8668690375731075,1.3040012595555655,1.1969650449347475,-0.045807778204303005,-1.7065826508834776,0.11702759851043235,2.2717728708859455,0.0012895908577021833,4.167930771993862,0.12121383772134058,0.8069075734493586,0.09690381251950785,2.3794492124799183,3.6840078880511133,3.310055792326722,0.9552255597168107,0.1814849314780116,1.1241504541404568,9.69657636248571,0.18665291178032906,-64.74071518897597
-6.765642947008742,2.0792809915627406,-2.0963636270548296,-0.4909026176439526,-2.6052277108493747,1.2410513832016665,1.3710276768650516,1.3024053322714313,0.249814219448109,-1.4391198660334317,-0.06136101564558021,2.366963834094857,0.0011527061270185743,7.99871570216308,0.12290253611133531,0.6120736762758682,0.07388631056728909,3.4592485493095406,3.939397043148902,3.6781331684071916,1.283786891894507,0.2371363786434508,0.9404836491691745,10.664962482425496,0.18090815545533837,-69.64807041054789
-6.895422099433847,1.6010734460814817,-2.0866788415390713,0.5851688041456371,-2.174805307997349,1.5896274036342801,1.182908386637004,1.3696700483132171,0.14401732048006702,-1.4553306514631514,0.48314392622157976,2.513646823516809,0.001012409546834728,4.958352092320063,0.1240986032912136,1.7952940131350865,0.11363027442301628,4.901922149644208,3.263852958594875,3.934052434063969,1.154904111845328,0.23332320248679764,1.6211632161181384,12.349885891996017,0.19243392434243137,-70.02250940182213
-7.089499843419899,1.6512006243923947,-2.3756632096140917,-0.4640315342378121,-2.787809014539162,0.7743916317481724,1.502200659103233,1.497344658179586,0.28163653525171517,-1.2244621666708542,-0.05806784085406366,2.187710522019681,0.0008338142990402517,5.2132352086014,0.09295282155871933,0.6287437272002647,0.061555934433130274,2.1692720094451734,4.491562600340695,4.469804439784819,1.3252969337195166,0.29391573549994304,0.9435859315898967,8.914779541057214,0.1811654380814825,-70.30995196523232
-7.317904111051584,1.9434497562830624,-1.9022351206454189,0.8170862174868136,-2.0620512840271066,1.0802891937195038,0.9059987310457145,2.251801870491017,0.48803358955911014,-1.3808462318487051,0.49522123568416637,2.3967836688836734,0.000663551485046091,6.982798420592592,0.14923468864049275,2.2638937238727377,0.1271927935671795,2.9455312570457175,2.4744019514536295,9.504846918936408,1.6291095701257587,0.25136574932905265,1.6408612159575764,10.987779150568771,0.18062232289514102,-67.24710448305198
-7.283235686383121,1.588505290325375,-1.8388475640693847,0.18008092274981022,-1.99063793094866,1.6558478656347748,0.7309513078642818,2.050971721014095,0.42760069864953076,-1.4256340961432445,0.5691133195581518,2.23860270332831,0.000686959179232308,4.896424722505788,0.15900055851909178,1.1973142491630442,0.13660825101168292,5.237518752307962,2.0770555874331658,7.775453007623551,1.5335736006838183,0.240356006060757,1.766699858525592,9.380215182577626,0.18708588483503222,-67.4608179548333
-7.070079666443983,1.3228963367478777,-2.3611026789766645,0.20862828990157833,-2.6240995134467258,0.7450728790723734,1.3709890644849065,1.253377346377725,0.693250350922847,-1.3990321051184684,-0.05833144726617475,2.661694721236632,0.000850165376816389,3.754279302672419,0.09431616538293705,1.2319869714104785,0.07250501744003235,2.1065949560726867,3.939244936589347,3.5021509832788658,2.0002063513702932,0.24683575942662825,0.9433372290691815,14.32053786506414,0.18615791564999074,-67.36368170257008
-6.826994569865819,1.477793169593076,-2.3882335832334634,1.039035985138395,-2.394330861484785,0.8367344823404794,1.2038297283149089,1.212322803009913,0.5325510667641462,-1.5017793813570217,-0.07208141690209074,2.7559169155400647,0.001084111447539813,4.383261883992983,0.09179168312438858,2.8264909213112404,0.09123370648927091,2.308815176491869,3.3328564474128575,3.361283190521037,1.7032719313457552,0.222733479528986,0.930455137952396,15.735462380141325,0.18648339491852392,-67.64992967966782
-6.989559994894367,1.3447893245001823,-2.0814907469671797,0.8720946588676208,-2.222752523929552,0.9207098221949831,1.2155703980142194,1.5949039493811399,0.7116522412276933,-1.6968977895233177,0.05241092002399449,2.5322094251398077,0.0009214518860182907,3.8373780139034834,0.12474411161254507,2.3919158575678887,0.10831057070909056,2.5110721722482356,3.37221702173664,4.927855725794769,2.0373546806881855,0.18325112675128374,1.053808684644957,12.58127283164088,0.1868682265810417,-66.77634124701389
-7.079264888355371,1.7374699419056767,-2.3570940347461695,1.1000329541695655,-2.4198262765722425,0.6531433442116907,0.7172965738807896,1.475157968100186,0.4897404955264637,-1.8416258158199972,0.188543352284717,2.737511127665445,0.0008423921731203301,5.682947032360745,0.09469500414274241,3.004265025374235,0.08893706656947045,1.921571506473011,2.0488867029070628,4.371726311686765,1.631892681551507,0.15855942800858977,1.207489429277472,15.448487894770487,0.18190054429237176,-68.30660282148085
