kfwd_log____0,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,Rexpr_2Ra_log____0,Rexpr_2Rb_log____0,Rexpr_15Ra_log____0,Rexpr_gc_log____0,kfwd__0,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,Rexpr_2Ra__0,Rexpr_2Rb__0,Rexpr_15Ra__0,Rexpr_gc__0,Y_15,logp
-4.231584619779718,2.5291301189857367,-2.2056374897284283,-1.7006853657988918,-2.567246313522752,0.26225154757800406,1.1163610408083817,2.2903987770415575,-0.7560841217115699,-0.5949886900588726,1.628129020439914,0.0145293488035348,12.542590828215594,0.11018026412481943,0.18255836190915345,0.07674659076336345,1.2998534763016698,3.053721591763342,9.87887636488337,0.46950134212506445,0.5515688040432545,5.094334400913779,0.19178103473697186,-102.31241031149415
-4.216759354703185,2.662836581046597,-2.1188763437917095,-1.7995710766126907,-2.602947682145562,0.5236679194358289,1.0483887497406932,2.27034522535605,-0.5855147108094259,-0.7254220174664264,1.6294838910558447,0.014746354862505497,14.33689925113621,0.12016657860057854,0.1653698039882692,0.07405496567237842,1.6882085201446424,2.853050434379895,9.682742965529751,0.5568191871866979,0.4841202186505757,5.101241242783292,0.1874106347549533,-101.57227295936912
-4.565405946591336,1.5008812368264766,-2.454557159710657,0.4860472274304759,-2.550881722459501,1.2449783229252671,0.7688088234471848,2.1294329338619145,-0.10649556099492669,-2.0471388393560397,2.028398365338783,0.010405654209398528,4.485640240494289,0.08590122754393208,1.6258767803807757,0.07801284998533636,3.4728595170855905,2.1571951225035084,8.410096378118295,0.898979038724888,0.1291037622577781,7.601901134897544,0.203976542693911,-103.99893975115441
-4.70242235505938,2.2809893973302393,-2.794478457361418,-1.471019843392074,-3.1375884487680996,0.2541718624630671,0.36685159434676795,2.1852460867019734,-1.0324359195815718,-1.2675850518719292,1.5826637405456454,0.009073271774310365,9.786358217834072,0.06114675665867794,0.22969111672986126,0.043387302545070644,1.2893933835494376,1.443183726598201,8.892836692977262,0.3561383786504838,0.28151063513871927,4.867905393385658,0.18373635635568697,-101.82740002438392
-4.4152434360265564,1.3703046301856834,-2.8222707902402027,-0.6721438445922276,-2.9462260291546922,1.0381693210970429,0.09266562314452338,1.82694969061831,-0.40571843411692976,-1.633261262907397,1.4617181391952,0.012091610233217856,3.9365497047014935,0.059470743678393355,0.510612729203504,0.05253760767551746,2.824042364457881,1.0970948308096353,6.21490034734871,0.6664978040503724,0.1952916370799774,4.313364125426504,0.20016848904642867,-100.04557134649828
-4.453540892398305,2.0737707229968896,-2.5783198759258457,-0.7016480691999114,-2.908934662152756,1.4890630666660978,0.014708114569842778,2.0090169151957418,-0.503356144819314,-1.3001848467452866,1.487475382212313,0.011637287547514051,7.954761840467916,0.07590142075918958,0.49576757087241025,0.05453379585042767,4.432940203237106,1.0148168111403353,7.455983878747069,0.604498467055215,0.27248142107477297,4.4259076771852754,0.18952348996526042,-97.64219838340219
-4.841959194180293,1.1306500795572152,-3.270101679002719,-0.05352785720920493,-3.220933228371349,-0.2943614567726929,1.189504306464322,1.6223361914057173,-0.3830484366825757,-1.6139779773927523,1.4300718534251669,0.007891577762790175,3.0976695773908975,0.03800256281603274,0.9478795353574935,0.03991778846002873,0.7450071548876211,3.285452226248434,5.064909102831819,0.6817798753308036,0.19909404511143378,4.17899945656032,0.19865034433553552,-101.13523674226059
-4.4544790567369335,1.9282686834128555,-2.115973535514811,-0.639333112454529,-2.1082069903784006,0.3262333921553511,1.4906018904330205,2.3297389518624416,0.3765874537426992,-1.119389552336835,2.234897886337132,0.011626374979030298,6.877592637772194,0.12051590590935393,0.5276441860732857,0.1214555422731969,1.3857387516878206,4.4397669682261665,10.275258845718811,1.4573029804514184,0.3264790321670646,9.345527497426934,0.20715088035686702,-101.18978231252552
-4.400578151732816,2.6184681519968454,-2.037696458747996,0.1639407107097971,-2.3622686327814475,0.8370409987702513,0.8770179423411995,2.5919811248358138,0.2810658960901847,-1.6150001422924063,2.057527650660919,0.012270243789242026,13.71469865194451,0.13032858262875202,1.1781444616730736,0.09420626117512167,2.3095229747471264,2.4037209735006653,13.356205720772172,1.3245408831250347,0.19889064214018956,7.826595791583323,0.18911180950107273,-100.76303542802445
-4.686442828570164,1.4421892877604974,-2.673962599309073,-0.405462520666085,-2.6525414624827186,-0.0034053210673236807,-0.13544214985491168,2.090733449666916,0.10485333665439592,-2.0383843841687175,1.8033332178598864,0.009219422964474493,4.229946256932186,0.06897834947764499,0.6666683916302846,0.07047188362911334,0.9966004704625907,0.8733296837160606,8.090847217804766,1.1105477217667772,0.13023895711508426,6.069845901582144,0.20309465228151283,-98.85450627929497
-4.564995083922566,2.1713252342953315,-2.6416162430298087,-0.765919519157119,-2.9986086873286544,1.5025684228255418,0.7020793938625594,2.1017582415805127,-0.8660176876128756,-0.8156847402838003,1.6211407467642185,0.01040993038265712,8.769898513368782,0.07124602555810881,0.46490624417356297,0.04985638595699155,4.493214737901088,2.0179444491216527,8.180540641966289,0.42062327164292046,0.4423363381290175,5.05885790204358,0.1862428744555936,-99.09023350954459
-4.578797254878672,1.6438300717297323,-2.617679189476431,-0.4834003142429089,-2.6891741214568827,1.6491170793852357,1.0260349554357835,2.1011293378966127,-1.194458575432269,-0.8219877035125576,1.7980360208738122,0.010267237743213963,5.174952041314927,0.07297202069338322,0.616682907003743,0.0679370239394079,5.202384506300061,2.789981473352513,8.17539748726425,0.3028678899150984,0.4395570764481872,6.037777742830093,0.20462345696454767,-105.29200036599114
-4.643423684486407,1.543491652520445,-2.4118488635309374,-0.5917388016531038,-2.710042960181075,1.8243456452057811,0.18295904163138244,2.3264360578802115,-1.2687593233360015,-1.093092447659983,1.902644321553583,0.009624689255364438,4.680905866984457,0.0896493917626785,0.5533642570351652,0.06653394834315074,6.198737518113949,1.2007652256888854,10.241376740414246,0.28118025924649764,0.3351783677998578,6.703597493021671,0.19699474369728562,-101.56088781703349
-4.196029115899365,2.228119308570188,-2.4711749605245545,-0.870327965113191,-2.9273931850887775,0.5574319464499785,0.4812178002693038,2.1112670440985593,0.5063710076253976,-1.3105074338874934,1.4853677178786433,0.015055240899226649,9.28239233755823,0.08448553349446465,0.41881417028435347,0.053536415927561504,1.746182447382573,1.6180436568711645,8.258698793733398,1.659258818242787,0.26968317527654545,4.416589173018987,0.19689150836459043,-102.9274361729162
-5.068515070400146,1.570645006596284,-2.9876299307663685,-0.5422386809023236,-2.973425778714885,-0.19830618253275595,0.29870283277906584,2.075403917298544,-0.3531484977759246,-1.667348794034016,1.825895576664683,0.006291756022274805,4.809749513644546,0.05040676277985921,0.5814451241788792,0.05112785724669581,0.8201187086683875,1.3481089501521375,7.967764126916745,0.7024728699726981,0.18874680955154824,6.208352585821862,0.19864880358255413,-99.21124605620513
-4.514218985354642,1.795835128099809,-2.5669092725077522,-0.41432074183436296,-2.888279074344685,1.3461819553951595,0.9860475779789202,2.016425469931474,-0.3802930273521611,-0.8012960049277245,1.6388216130841573,0.0109521555812891,6.024503853986029,0.07677246187177952,0.6607889746049965,0.05567193748566255,3.842725787954735,2.6806185710377304,7.5114270667773,0.6836610484713915,0.4487470087555203,5.149098305750193,0.19340465482599536,-95.88648050721382
-4.6004873424019275,1.594288523409243,-2.374165810624814,-1.650992800427431,-2.5913511674818963,0.5294719363467622,0.9366813376277165,2.243768752871352,-0.3215674814960985,-0.7112036175242311,1.9746638067048379,0.010046938252332773,4.92482392841447,0.09309211328138753,0.19185933600532756,0.07491874389614252,1.6980354010500434,2.551499785944028,9.428799224668301,0.7250117035022011,0.4910528018676605,7.2041972438338835,0.1999578870044625,-98.05461358968996
-4.542491018016012,1.629776832286908,-2.3538061722634436,-1.5175736635993202,-2.6076921524726524,0.3249177957284386,0.7964648615013361,2.263188030961146,-0.3926019330820135,-0.7174018154033033,1.92789031793351,0.010646851993181288,5.102735825574677,0.09500686068394407,0.2192431998760739,0.07370444625717011,1.3839168774258745,2.2176872232228413,9.613689102585878,0.6752975076879408,0.4880185725235468,6.874990886374556,0.2034922851122671,-99.01445446226634
-4.6941808838218435,2.1866945230116617,-2.3835115278386554,-0.6784274221233872,-2.6861206014227457,1.1129361639542594,0.6854079782703631,2.267744932970907,-0.5575255937615199,-1.0723483429589067,1.9460269458384156,0.00914835786760946,8.905726733487278,0.0922261535262259,0.5074143138004096,0.06814478804756743,3.043280860679515,1.984581336457582,9.657597709406543,0.5726242172300112,0.3422039608391124,7.000817625228785,0.19405473107820626,-97.762157377137
-4.813224760202348,2.124859468128363,-2.6070110702589515,-0.6279191957644533,-2.9316214232832305,1.1277878420082548,0.768412505811394,2.466206000921541,-0.6548106787886648,-0.9140748888706108,1.8551981084975233,0.00812162712360591,8.371720911847403,0.07375466214321881,0.533701174076065,0.05331052909713807,3.088815987794857,2.156340357423044,11.777677480365227,0.5195404132971996,0.4008873199191763,6.392964625793652,0.18487891972468715,-97.06616507286716
-4.331303372647812,3.1210675648786235,-2.3116301873986163,-0.3965378806326949,-2.7721752961425983,0.6774694305629685,0.21607954536273666,2.3420809369669744,-1.0185205502022403,-2.3097854979549926,1.5990751963179155,0.013150396448369723,22.67056903228417,0.09909956894047253,0.6726447960081745,0.06252584447309564,1.9688890123820397,1.2412011068662225,10.402861754184668,0.36112881710907513,0.09928254558481953,4.9484539591886065,0.17758013957385052,-107.30658314919756
-4.58059481474845,2.758454701004313,-2.4677198190482783,-0.09500114745241683,-2.607889731762858,0.32318807218494944,0.2549994414581408,2.5096047637411703,-0.8224825161699532,-2.2066274983192073,1.7121611366006317,0.01024879834659813,15.775446321716508,0.08477794784095156,0.9093718910066586,0.07368988522352034,1.381525152928171,1.2904609000962584,12.30006766694855,0.43933963184472047,0.11007123869376305,5.540923239481831,0.18392486153699378,-103.59890949692233
-4.454251323665242,0.9358043036399691,-2.4959298181985243,-0.9342185161395601,-2.6149833774894127,0.8727851835650453,0.8003066131278098,1.7873808053728886,-0.1272018679648208,-0.770186377207178,1.8470066514880268,0.011629022990625367,2.549263014917506,0.08241978034052054,0.3928927849599379,0.07316900493843295,2.3935681049348543,2.2262234131816574,5.9737854511014925,0.8805558986271591,0.462926781269888,6.340810830311193,0.2223407471525015,-102.11003263005875
-4.421133439575748,1.2799716080932462,-2.3992341750557045,-1.1648851322888258,-2.4724897533453287,0.8908476735455584,1.2559433898206245,2.079168643317792,-0.2807606424585539,-0.9276597859307875,1.8145909872792314,0.01202059993676931,3.5965376115591785,0.0907874539702177,0.3119584939328226,0.08437452551380631,2.4371947214042757,3.5111491948089477,7.997817110970616,0.7552090788365905,0.39547813176575836,6.138564912773763,0.21183735669420894,-101.31564233201684
-4.327684637671778,2.0503121701977998,-2.486634977810854,-0.6959862817329322,-2.495588450729368,0.7980023232354465,1.2488701938658107,1.9255269447546701,-0.164547414601181,-1.1937113761415816,1.65852795113453,0.013198070455719864,7.770326392062889,0.08318943038966183,0.49858246263168016,0.08244792057515087,2.2210994548824248,3.486401773384281,6.85876190243557,0.8482775352497746,0.30309427715527476,5.251574577363763,0.19995889495442695,-98.49442578593893
-4.312502796900651,2.084578489789714,-2.4504695808034103,-1.0838055220039002,-2.600080792993166,0.32955991463664475,0.5880469762845651,2.1543355446783194,-0.05214425917657683,-1.8454272912942447,1.6176299722025844,0.013399970186703082,8.04120131879491,0.08625307420033639,0.3383056432941778,0.07426757767204095,1.3903561184277569,1.8004686214795094,8.622159235613218,0.9491919273198871,0.1579578124696686,5.0411285325302355,0.19371724540255728,-99.58313090332975
-4.382914520364676,2.07752943031861,-2.342253576701207,-1.2341622946487685,-2.716612111206799,0.7665283747144841,0.8737332211487137,2.174231719671122,-1.0923827610343138,-1.0469912998258475,1.7266730989535939,0.012488906354538398,7.984717724472738,0.09611080093080702,0.29107849827979665,0.06609830924428389,2.152281354547643,2.3958383734372966,8.795425173607356,0.3354163238318184,0.3509921923341771,5.62191919259089,0.1899342835469512,-98.05770978446516
-4.509699696884411,1.1464218454483726,-2.7183202094821124,-0.7438588328649052,-2.8147055547375963,0.03999336211871427,1.2500022196766898,1.9620529635325066,-0.6998723080937279,-1.436696903309322,1.5622823790193652,0.011001763543645357,3.146912600734785,0.06598550320558956,0.47527636035284493,0.05992235999780575,1.040803865436958,3.4903507049033418,7.113916695592161,0.49664871776411673,0.23771164789597343,4.769695083294319,0.2033246395835298,-99.31504638587984
-4.215809213319406,2.023446212065303,-2.466134534410462,-0.5961811896248032,-2.6859851460159745,1.1216026843213442,0.518490542404474,1.9225050817662739,0.1792143091278934,-1.091735399037237,1.4672583828774008,0.014760372642902317,7.564348415463579,0.0849124516044957,0.5509114505086538,0.06815401925274596,3.0697701353631985,1.6794906155416145,6.838066948102915,1.1962770897981316,0.3356335299109614,4.337327534038039,0.20082311867722585,-98.43304024560628
-4.418118845796982,2.163738268958195,-2.4487918787535063,0.5013316008278305,-2.7267288936999994,0.8507788096795696,0.6066319115815254,2.3113794867972746,-0.36932810936671123,-1.850851956199737,1.5342152576003325,0.01205689183774078,8.703613366850881,0.08639790261522655,1.6509181716820156,0.06543297820586218,2.3414697012752677,1.8342430903374278,10.08833178095821,0.6911985845106502,0.15710326418243223,4.6376847137582065,0.19166633788176776,-99.98757010880598
-4.566367466163483,2.193505333991407,-1.9669679504231665,-1.3333098163007173,-2.235914716956979,0.9406837763046115,1.196335134144696,2.6967978160789174,-1.1094279707154024,-0.047789784160597024,2.2379677073746813,0.010395653777791022,8.966588980266987,0.13988033800137606,0.26360333721111323,0.10689430708456787,2.561732471559499,3.3079714090241508,14.832160294078529,0.3297475323809382,0.9533341719579186,9.374260674636828,0.1998119352580199,-104.226498070167
-4.836374836583791,2.5655554312666813,-2.212339243021206,-0.8662578735489302,-2.618318449601482,1.0867050581705324,1.3694534436497308,2.7732038800393264,-0.4176202069653281,0.045715884384807164,2.2388938642450835,0.007935770434011998,13.007881347564782,0.10944433194930067,0.42052225598045084,0.07292538749726898,2.964490140104952,3.9332003922417984,16.00984555276653,0.6586123173014745,1.0467769630233177,9.382946732270677,0.18776667108581724,-102.61322936534225
-4.193794338032014,1.5969454972019372,-2.2165400673218105,0.08270281567788737,-2.226575546788744,0.3088282700322453,-0.22734576562648384,1.9783930097449733,0.08365492998674323,-2.0648429828966117,1.8055980473742994,0.015088923641080592,4.93792645535313,0.10898553986723716,1.0862189533335478,0.10789728742046927,1.3618284836597203,0.7966452821085843,7.231113314650508,1.0872536504383619,0.12683820477203112,6.0836086469810295,0.21124847397902158,-99.81056074887188
-3.8733122262382946,2.4020772182418932,-2.413598266622865,0.9282640147046399,-2.5776681978985168,0.8182516452638817,1.7447760378559543,1.7658972206129282,-0.05338405661926833,-1.7033127070102394,1.2544054679539915,0.02078939607744057,11.046097721775226,0.0894926959415792,2.530113123800959,0.07595090016791203,2.266533666535321,5.724619233842422,5.84681588916791,0.948015850794752,0.1820793483430244,3.5057534718489025,0.19142890761798867,-105.2675841470236
-3.9148310656313976,2.461654575728829,-2.4602160710960095,0.4154580364009339,-2.6910379792208685,0.8103891945856082,1.4777074678199933,1.6337430567547282,-0.04078708381597708,-1.8717890605681713,1.2990029449308556,0.01994391757420073,11.724194067573448,0.08541649293802332,1.5150645364955313,0.06781051692204303,2.2487830305639576,4.382886246774257,5.12301460978026,0.9600335148611172,0.15384817175683688,3.665640000029008,0.19016340035537543,-103.69906957060712
-5.953691793453455,1.2161953531755856,-3.248822270045365,-1.0990430386020302,-3.2906314332777695,0.44677381015989404,-0.5166258999789479,2.8730535962292167,-0.3192828480917457,-1.083683955058352,2.389650160916262,0.002596238029550936,3.3743251648484662,0.03881990027915323,0.3331897809418377,0.03723033350112272,1.5632606656137547,0.5965299077477458,17.690956843614252,0.726669983017667,0.33834677257782486,10.90967664407968,0.1943556639603973,-109.03135751850174
-4.356623470491757,1.975117745889416,-2.418353672244812,0.8882930678583334,-2.8191058796067745,0.5260273840429386,1.4496807740837339,2.0210427567520295,0.3479909726237407,-1.5393610698748685,1.602409653349152,0.012821607177445885,7.207468253619878,0.08906813215876126,2.43097659571935,0.059659261430999075,1.692196491285615,4.261753835725191,7.546189672677708,1.4162194649363413,0.21451811973884083,4.9649819068382275,0.20341332241756085,-105.71840763262885
-4.252215712545924,2.081229167964272,-2.524048336221765,0.1195861715001558,-2.653032081121717,1.2811718078176237,1.1861331661406207,1.8142825141862389,0.09660891983725202,-1.2072978101711551,1.5566342220124114,0.01423266345541009,8.01431380032656,0.08013453764761297,1.1270303577795797,0.07043731728961816,3.600856766415048,3.2743951537100684,6.1366716226981195,1.1014295421370839,0.29900415475953435,4.742831034189485,0.19582219309409032,-98.54409417224913
-4.3610162917779824,2.326494564720252,-2.467252142345415,-1.5828776257501898,-2.7989139336328996,0.3783342136239987,0.4112334030800238,2.143833042211255,0.10643405784398377,-1.4715348704105087,1.582167827191155,0.012765407676069021,10.24197594853371,0.08481760578489875,0.20538323095303787,0.06087614226595886,1.459850763367251,1.5086774454296719,8.532078849713898,1.112304576265371,0.2295728500567312,4.865491932575868,0.18666959536264202,-99.21217251902053
-4.938803458812127,1.803535873649833,-2.6893078836040667,0.054592121050648756,-2.938565533888996,1.1815181430454185,0.3807763703976209,2.350581278296609,0.4356364322320274,-1.1387631964254479,1.9982526780847618,0.007163164267651045,6.0710761156489745,0.06792793714496059,1.056109761873501,0.0529416172513962,3.2593185606245028,1.4634203047131737,10.491666530634946,1.545946636196278,0.32021481983744593,7.376156312597809,0.19216384953312252,-97.52921961990991
-4.938803458812127,1.803535873649833,-2.6893078836040667,0.054592121050648756,-2.938565533888996,1.1815181430454185,0.3807763703976209,2.350581278296609,0.4356364322320274,-1.1387631964254479,1.9982526780847618,0.007163164267651045,6.0710761156489745,0.06792793714496059,1.056109761873501,0.0529416172513962,3.2593185606245028,1.4634203047131737,10.491666530634946,1.545946636196278,0.32021481983744593,7.376156312597809,0.19216384953312252,-97.52921961990991
-4.52510954321161,1.820552670897344,-2.5654531188586187,-1.0451680788958637,-2.660483426937872,0.33662239779666014,0.9801522633208705,2.032611360081543,-0.9857308174675704,-1.3779837605645393,1.6814120342237198,0.010833527632024277,6.175270399187026,0.0768843358053374,0.35163271237284077,0.06991441506219664,1.4002102414302813,2.66486197177323,7.633995463561775,0.3731664107281074,0.25208630736466714,5.373137671332843,0.19489023809750727,-97.24560726552419
-4.526394536405602,1.6705949149062036,-2.725464659138052,-0.3513109842782671,-2.768882500356999,0.34090634365581407,0.5119923649537563,1.9927310388433506,0.27179307352403315,-1.4648280166725065,1.678571134531468,0.010819615563121438,5.315329025225571,0.06551575315084948,0.7037648600140521,0.06273206865098745,1.4062215331267247,1.6686123701584228,7.335540075748956,1.3123154204081358,0.23111773645685393,5.357894788178699,0.2001642957040004,-97.01542698897543
-4.782039444831365,1.9181795893470135,-2.6270132140868103,-1.0033282206071137,-2.7932260444459893,0.589806124549007,0.6680078763506169,2.3048682771631657,-1.014816409466333,-1.0296394217230045,1.9234435854942455,0.008378893239816063,6.808552818944617,0.07229406699677006,0.36665709248577927,0.06122338562198922,1.8036387002319239,1.9503481134300311,10.022857926189078,0.3624689695958339,0.3571357127350869,6.844487511816055,0.19332478348150475,-98.69099651299454
-4.617301558810491,1.9516451212151837,-2.75718990088584,-0.04978795165773066,-3.0840928182898266,0.8114841525889358,0.6002877861384784,2.144376325986208,-0.6330946956870644,-1.6425934833208256,1.5005196725633294,0.009879419156183808,7.0402601401646345,0.06346987463277828,0.9514311525105864,0.0457715381736906,2.2512467021033076,1.8226432563858854,8.536715449100134,0.5309461391820256,0.1934776100930197,4.484018686451654,0.1848919917896403,-96.67562592658899
-4.7912487433159985,1.120775852633233,-2.8313787147450027,-0.49783847769662387,-2.858564799129882,0.760477264646484,0.5531235963168611,2.0528334304106184,-0.1155873926709744,-1.181600742440842,1.810023549662651,0.008302083734687266,3.067233001176077,0.058931547839601535,0.6078431071925345,0.057351011449397866,2.1392969877099546,1.7386754649692575,7.789942124627812,0.8908427157107387,0.3067872579549951,6.110591332900686,0.20300624528241876,-96.3727370074172
-4.720035815061811,1.1423969912415621,-2.7130134381317808,-0.6752773762349157,-2.751838931162206,0.64010655864598,0.5762950633070584,1.9758470618127104,-0.316293322966099,-1.200608363179766,1.8903528888359082,0.008914859256486546,3.1342721912818043,0.06633660396529517,0.5090152123014374,0.0638104102957698,1.896682976506988,1.7794335143867055,7.212726692282325,0.7288456316477124,0.30101103216927116,6.621704994556611,0.20711007304372192,-97.22304944259854
-4.852754822489266,2.4304856934404366,-2.6120561948143024,-0.4855473976675929,-2.97674032926704,0.8848881421628184,1.0088974544172997,2.5627988796924486,-0.16948732194834315,-1.1779499789283268,1.8891166810230078,0.007806841436402546,11.364400354504792,0.07338349775872256,0.6153602577830526,0.05095867192077858,2.4227133768498317,2.742575532918397,12.972073827071059,0.8440974559236752,0.3079093126143111,6.613524248700414,0.1806282210486843,-98.83641201199508
-5.007499156560709,1.0616278651393813,-2.9603874443393137,-0.8851042620913211,-3.1017444281757354,1.1746768934861413,0.6300546552066623,1.9204188200522139,-0.5664284356724392,-0.9137793470634257,1.9483219064904505,0.006687607069064933,2.8910734384187946,0.051798844115445206,0.41267114507936975,0.04497068579879885,3.237096847769329,1.8777132032630264,6.823815821789501,0.5675488604222378,0.40100581639165117,7.0169026764307665,0.20593576558389215,-102.73421221342186
-4.413815539817884,2.46127012345141,-2.6038604061316075,0.0013326637893025517,-2.6510279687286187,0.8702114794564605,0.6308363640348659,2.0713684409436186,-0.5875596768094857,-1.743795878900258,1.4744459066375855,0.012108888130212775,11.719687540791016,0.07398740476584365,1.0013335521802886,0.07057862313924125,2.3874156895135386,1.8791816021062469,7.935675193793917,0.5556816743646554,0.17485540934337346,4.368614481893696,0.18909284734570503,-98.91438119164165
-4.161368779343216,1.5730807716902886,-2.60524387743239,-1.0184419248407561,-2.7037798012909176,0.0735965650939453,0.7460965199500398,1.7252551072223188,-0.7272092918022535,-1.8239907938220261,1.3330261969450858,0.01558620923125914,4.8214792132178665,0.07388511608777096,0.36115721210913165,0.06695196873078851,1.0763724716624112,2.1087524568470086,5.613953006989357,0.4832557357724791,0.16138042809970873,3.79250290014306,0.1985555791990315,-98.63550637186815
-4.726718479372632,2.2661977566845932,-2.318723649076441,-0.2689669599402171,-2.4841769245839207,1.3260241958574395,0.650926477256807,2.5493834059640523,0.08654092590198853,-0.9246229754168547,2.080273507872222,0.008855482861922757,9.642667256247645,0.09839909726753376,0.7641685034041397,0.08339416595985759,3.766040543552493,1.9173163563923266,12.79920943290748,1.0903959922441309,0.396680949354498,8.006658498978044,0.19214666641144923,-97.19580806594696
-4.614914660618724,2.0823906409440798,-2.2680115673713845,-0.9039191947951197,-2.4102786343098437,0.9972632338923123,-0.19209834000132522,2.475075847045891,0.08078500590030135,-1.4812786286474469,2.0874210138784615,0.009903028489231502,8.02362761708355,0.10351781376952268,0.40497935244393446,0.08979027243580584,2.710852697413749,0.825225711803681,11.882608339661324,1.0841377882814645,0.2273468103163511,8.064091144273835,0.19464839432773284,-97.97654931364357
